1,23564.4873634663
2,27601.2467667866
3,33052.9754187849
4,40825.8223270288
5,50033.6943277035
6,60650.5909738135
7,72461.8947150708
8,84979.4454286783
9,97752.9016441851
10,111456.73539505
11,125641.790356612
12,139857.299284828
13,154048.838820989
14,167021.213048718
15,179161.964869254
16,190363.789542314
17,200554.303231644
18,209794.684405874
19,217918.770879634
20,224427.534848542
21,229877.114989952
22,233520.709373583
23,237203.483749914
24,241098.551442403
25,245401.218913071
26,248237.736051446
27,251844.842455043
28,255144.824913985
29,257955.6468606
30,260003.136320057
31,261819.080335041
32,263576.841734086
33,265088.224102561
34,268127.265518943
35,270555.187762334
36,272573.979177281
37,274226.125509578
38,275290.843111063
39,276393.08106957
40,275511.798482251
41,276210.27319544
42,277332.494521278
43,278038.208904123
44,278425.259125234
45,278515.100478577
46,278240.228677701
47,278074.354390093
48,277321.526092114
49,276545.410840444
50,275305.266009126
51,273638.392882622
52,271547.158301186
53,269347.840687993
54,267205.407547871
55,265336.485654551
56,264027.596540215
57,262234.837073456
58,260859.324455269
59,259631.686565202
60,259504.689453724
61,260403.344165107
62,262232.697417828
63,264897.88364754
64,267884.403496619
65,270733.724003594
66,273692.822641613
67,277083.961635818
68,279184.780514093
69,280159.455981538
70,281513.185313873
71,281590.209253754
72,280651.262629
73,277870.874875838
74,274577.798027432
75,270294.648737871
76,264523.426861297
77,257489.374139759
78,249985.896784595
79,241812.520244464
80,234292.728953142
81,226301.662803637
82,217055.76543041
83,206787.270888858
84,195603.473584414
85,183185.297671769
86,168761.909341478
87,152415.480323081
88,134188.271861923
89,117081.36491234
90,102448.426968703
91,90749.8294952293
92,81819.7408366259
93,75189.8492786975
94,70288.2005926818
95,66641.5736625628
96,63835.562197502
97,61728.9571285786
98,59268.2835100781
99,56970.2116767282
100,54640.5175657514
101,52403.9672281002
102,49869.0450429436
103,47406.5576068587
104,44904.9756009337
105,42479.8223113867
106,40293.8535677875
107,38456.3960361377
108,36628.9064568318
109,34939.5481561532
110,33634.9166554292
111,32530.4483974166
112,31438.1637318565
113,30338.669101528
114,29328.0315034819
115,28460.4883649149
116,27708.8423941113
117,27006.3896725003
118,26311.9745312263
119,25621.3053102903
120,24955.5379089064
121,24314.9985448189
122,23669.6638763881
123,22987.8702762716
124,22303.1167846141
125,21637.2328874644
126,20664.5977308701
127,20125.3105092555
128,19646.6964308658
129,19218.0696731166
130,18820.8245259547
131,18472.239380883
132,18311.1570605397
133,17880.2966559756
134,17983.592650899
135,17416.4943250091
136,17262.7361750897
137,17127.07638509
138,17031.9148977117
139,16980.64712563
140,16920.0993118755
141,16810.8539624168
142,16625.7060280885
143,16475.6494630228
144,16250.0967519049
145,16175.6049142824
146,16187.4915779264
147,16224.9679835502
148,16280.3046956033
149,16336.200722113
150,16385.3344623688
151,16363.8034505033
152,16197.1490945
153,16008.6894214618
154,15880.8167374781
155,15825.2751276143
156,15824.7010342063
157,15824.9605507525
158,15791.794624123
159,15725.230308956
160,15621.3528530549
161,15471.9647053315
162,15289.3796615401
163,15114.9155922282
164,14986.1844116245
165,14916.9722069439
166,14878.4186321996
167,14844.2941707162
168,14806.263839921
169,14767.9468904617
170,14712.8225717882
171,14627.8195727724
172,14527.8684549952
173,14423.4567827322
174,14335.2908809686
175,14279.51427005
176,14258.3073866716
177,14220.5745402051
178,14114.8583965028
179,13986.146514593
180,13870.3836725877
181,13765.1423811766
182,13663.4418488104
183,13574.4833108159
184,13502.8204284585
185,13460.368255722
186,13458.1728425893
187,13499.9368705614
188,13573.8836040167
189,13657.1291540117
190,13722.8127248946
191,13762.921286352
192,13802.05706606
193,13842.1173623321
194,13848.454536612
195,13780.4852342572
196,13662.0217183812
197,13504.3757098558
198,13284.6980282158
199,13060.1954028012
200,12875.306949866
201,12741.2497356293
202,12660.4638205257
203,12650.6201379609
204,12722.5199854814
205,12870.5149054812
206,13090.3261422578
207,13360.6786255487
208,13655.2028202087
209,13948.0043192558
210,14441.7098059642
211,14364.8390763152
212,14363.2662810368
213,14177.4845571229
214,13921.3989806654
215,13681.2875657859
216,13495.6706394436
217,13366.7090978042
218,13279.7612215054
219,13239.4671111024
220,13249.8566876954
221,13275.9603122982
222,13278.4150416484
223,13256.2769445693
224,13230.1105819952
225,13195.5609600567
226,13115.7103155542
227,13057.1636075516
228,13054.7952960087
229,13106.2275243851
230,13171.4102173829
231,13214.2189949156
232,13198.9014060041
233,13098.5156063135
234,12947.8594962613
235,12770.3426301771
236,12584.1529568954
237,12387.4700849565
238,12221.3862821536
239,12104.0609849646
240,12028.4125800377
241,11969.7362068615
242,11923.1774611005
243,11881.6946517156
244,11839.2630361915
245,11794.3977231461
246,11760.7007941578
247,11749.0297255258
248,11743.6302441958
249,11722.1651523061
250,11679.1462857764
251,11634.5622558948
252,11600.8166816183
253,11573.3337305266
254,11558.6031068116
255,11558.0920010493
256,11575.2339814196
257,11605.9934115454
258,11642.5593031991
259,11667.2972510069
260,11650.7104510865
261,11592.9803986941
262,11509.5549850149
263,11405.3360042726
264,11283.8488535175
265,11164.1702728121
266,11057.814372445
267,10969.2953456979
268,10901.9044993108
269,10858.0334421552
270,10835.8986898556
271,10828.9675182743
272,10831.5512762172
273,10845.9606121793
274,10865.8345151278
275,10874.7757210733
276,10868.8968079715
277,10860.6154554611
278,10851.4786815404
279,10826.4610991234
280,10771.9762115524
281,10703.2181184044
282,10636.4634696296
283,10577.9043912914
284,10530.2635023735
285,10491.8892072241
286,10463.7747339452
287,10449.6680863811
288,10452.1163286635
289,10475.2037770899
290,10520.6680550685
291,10587.9951476928
292,10663.6148752724
293,10709.6394210564
294,10680.9812019629
295,10611.168332788
296,10541.2603138997
297,10488.2835592789
298,10450.363891225
299,10417.5439418209
300,10389.5405319649
301,10364.3018590997
302,10336.9612758447
303,10310.5163713458
304,10287.5950479578
305,10268.9159312404
306,10254.6089342041
307,10244.6612646557
308,10239.0584487493
309,10237.5882772409
310,10239.254070026
311,10241.450548014
312,10240.9685873616
313,10237.6552301366
314,10229.9512222784
315,10219.709774475
316,10211.1158038094
317,10207.0742922918
318,10209.0758952901
319,10218.1313962991
320,10234.8779788362
321,10259.1250176564
322,10288.8551708904
323,10318.9571754636
324,10338.4040298838
325,10335.4411751547
326,10323.1262876576
327,10313.5976639658
328,10312.1083993618
329,10319.6872040218
330,10334.6589796364
331,10353.2958618852
332,10369.9670486257
333,10376.0770738957
334,10364.0500020727
335,10341.8411890475
336,10317.8928016301
337,10296.3925816709
338,10278.300086532
339,10264.2741259784
340,10251.1189518501
341,10235.2546812268
342,10224.3260869823
343,10224.0520207099
344,10236.2547909984
345,10264.1388202016
346,10306.1905055547
347,10353.8480976376
348,10394.9902206756
349,10441.7468952822
350,10505.2955546222
351,10583.1950199582
352,10658.3357287984
353,10710.3767624548
354,10754.8135855012
355,10809.5918739481
356,10874.0754601509
357,10931.2717857825
358,10963.9902891707
359,10942.8354729448
360,10856.0805966668
361,10694.7870735069
362,10510.7567820293
363,10344.388240465
364,10216.2069103223
365,10128.0403343288
366,10067.0021598076
367,10010.3781920852
368,9949.74832371825
369,9894.89917894358
370,9852.1966289787
371,9822.00408811383
372,9801.95097786506
373,9788.98884484569
374,9780.41189935336
375,9774.22169986231
376,9769.1356100025
377,9764.44110462457
378,9759.81409450866
379,9755.15956808395
380,9750.49471274652
381,9745.87486431721
382,9741.35379963669
383,9736.9680510639
384,9732.73632446533
385,9728.66755541462
386,9724.77351922986
387,9721.08369912135
388,9717.66115265756
389,9714.61840548569
390,9712.13199987967
391,9710.4532908633
392,9709.91294067169
393,9710.91442609163
394,9713.89601270722
395,9719.26153328884
396,9727.26453222265
397,9737.82885680847
398,9750.29084697369
399,9763.05252665273
400,9773.1452181821
401,9775.76407124526
402,9766.6866291387
403,9750.30527866549
404,9731.42751773503
405,9712.98651265368
406,9696.54933320144
407,9682.75326902852
408,9671.65285425531
409,9662.97690752051
410,9656.30624950926
411,9651.18835719454
412,9647.20409916339
413,9644.000425921
414,9641.30065293242
415,9638.901298271
416,9636.6619344394
417,9634.49239634048
418,9632.34002561197
419,9630.17841184722
420,9627.99825481345
421,9625.80044211762
422,9623.59113633964
423,9621.37852550597
424,9619.17085452745
425,9616.97537999653
426,9614.79794596906
427,9612.64294379605
428,9610.51348244444
429,9608.41165060603
430,9606.33879567712
431,9604.29577730955
432,9602.28317593363
433,9600.30145126257
434,9598.35105427804
435,9596.43250031761
436,9594.54641215346
437,9592.69354148287
438,9590.87477588235
439,9589.09113658392
440,9587.34377070269
441,9585.63394004167
442,9583.96300731934
443,9582.33241969646
444,9580.74368872646
445,9579.19836533813
446,9577.69800808576
447,9576.24414267129
448,9574.83821061156
449,9573.48150487824
450,9572.17509039315
451,9570.91970741348
452,9569.71565612935
453,9568.56266124467
454,9567.45971597276
455,9566.40490579538
456,9565.39521356186
457,9564.42630910918
458,9563.49232861412
459,9562.58565139436
460,9561.69919412843
461,9560.83378048737
462,9559.99059182154
463,9559.16869391029
464,9558.36508246141
465,9557.57472810809
466,9556.79061396269
467,9556.0037613849
468,9555.2032417414
469,9554.37617365236
470,9553.50770657258
471,9552.58099261191
472,9551.58285271107
473,9550.52085667912
474,9549.40621795532
475,9548.24810412267
476,9547.05364538026
477,9545.82793620081
478,9544.57402905853
479,9543.29291940246
480,9541.98352141923
481,9540.64566621468
482,9539.2891635067
483,9537.92469242828
484,9536.560755475
485,9535.20365469828
486,9533.85745987831
487,9532.52397221666
488,9531.20268977955
489,9529.89329333969
490,9528.60320940437
491,9527.34025499061
492,9526.11035813238
493,9524.91779584549
494,9523.76542934235
495,9522.65492860253
496,9521.58698095526
497,9520.56148039546
498,9519.57769597345
499,9518.63441884716
500,9517.7300884892
501,9516.8628991883
502,9516.03088839381
503,9515.23200870182
504,9514.46418537329
505,9513.72536128575
506,9513.01353114214
507,9512.32676664357
508,9511.66323417834
509,9511.02120641831
510,9510.39906904078
511,9509.79532362933
512,9509.20858765572
513,9508.63759229643
514,9508.08117871957
515,9507.53829336215
