X,Y
1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.256861119918585672e+02
3.000000000000000000e+00,2.607764636707657360e+02
4.000000000000000000e+00,4.040215287944117222e+02
5.000000000000000000e+00,5.537182393663606490e+02
6.000000000000000000e+00,7.077134050119742597e+02
7.000000000000000000e+00,8.634659230095458042e+02
8.000000000000000000e+00,1.018175283620124105e+03
9.000000000000000000e+00,1.169000000000000000e+03
1.000000000000000000e+01,1.055257821847900004e+03
1.100000000000000000e+01,1.060927587946087669e+03
1.200000000000000000e+01,1.066584333185242940e+03
1.300000000000000000e+01,1.072205004019358512e+03
1.400000000000000000e+01,1.077768558029237738e+03
1.500000000000000000e+01,1.083255397500344998e+03
1.600000000000000000e+01,1.088628737160865512e+03
1.700000000000000000e+01,1.093835307439827147e+03
1.800000000000000000e+01,1.098806765842811274e+03
1.900000000000000000e+01,1.103459695619948434e+03
2.000000000000000000e+01,1.107695604091929454e+03
2.100000000000000000e+01,1.111400922498145519e+03
2.200000000000000000e+01,1.114447009550552593e+03
2.300000000000000000e+01,1.116690161195303062e+03
2.400000000000000000e+01,1.117971629398156665e+03
2.500000000000000000e+01,1.118117653082078732e+03
2.600000000000000000e+01,1.116956423796664012e+03
2.700000000000000000e+01,1.114373958577146141e+03
2.800000000000000000e+01,1.110277599416237990e+03
2.900000000000000000e+01,1.104603158071413873e+03
3.000000000000000000e+01,1.097444939544836870e+03
3.100000000000000000e+01,1.088917191333959181e+03
3.200000000000000000e+01,1.079112286758692562e+03
3.300000000000000000e+01,1.068108064452268309e+03
3.400000000000000000e+01,1.055962785535607281e+03
3.500000000000000000e+01,1.042722871515852603e+03
3.600000000000000000e+01,1.028419219943133612e+03
3.700000000000000000e+01,1.013064764725908503e+03
3.800000000000000000e+01,9.966515204184805725e+02
3.900000000000000000e+01,9.791670357500713635e+02
4.000000000000000000e+01,9.606465948600639422e+02
4.100000000000000000e+01,9.411823528128051066e+02
4.200000000000000000e+01,9.208871543079751518e+02
4.300000000000000000e+01,8.998647051461553019e+02
4.400000000000000000e+01,8.782211881268656271e+02
4.500000000000000000e+01,8.560477527775150293e+02
4.600000000000000000e+01,8.334167759578706409e+02
4.700000000000000000e+01,8.103877717526415836e+02
4.800000000000000000e+01,7.870028446497041159e+02
4.900000000000000000e+01,7.632963796045735307e+02
5.000000000000000000e+01,7.393276140406327386e+02
5.100000000000000000e+01,7.151503145582890966e+02
5.200000000000000000e+01,6.908070082695857081e+02
5.300000000000000000e+01,6.663308149483718807e+02
5.400000000000000000e+01,6.417607938666035352e+02
5.500000000000000000e+01,6.171304242911680831e+02
5.600000000000000000e+01,5.924837154282299707e+02
5.700000000000000000e+01,5.678890019018446083e+02
5.800000000000000000e+01,5.434120619676874639e+02
5.900000000000000000e+01,5.191159032153852877e+02
6.000000000000000000e+01,4.950550336005185841e+02
6.100000000000000000e+01,4.712798518938382131e+02
