X,Y
1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.245932310110513086e+00
3.000000000000000000e+00,1.649186318670566109e+01
4.000000000000000000e+00,2.473779137545949780e+01
5.000000000000000000e+00,3.298372207286522695e+01
6.000000000000000000e+00,4.122965187432384937e+01
7.000000000000000000e+00,4.947557755442579719e+01
8.000000000000000000e+00,5.772150699750557834e+01
9.000000000000000000e+00,6.596743393193347060e+01
1.000000000000000000e+01,7.421335799933063981e+01
1.100000000000000000e+01,8.245928762159984160e+01
1.200000000000000000e+01,9.070521204737583787e+01
1.300000000000000000e+01,9.895113575639416581e+01
1.400000000000000000e+01,1.071970582110865422e+02
1.500000000000000000e+01,1.154429799490212361e+02
1.600000000000000000e+01,1.236889036580395498e+02
1.700000000000000000e+01,1.319348219913752587e+02
1.800000000000000000e+01,1.401807437293099383e+02
1.900000000000000000e+01,1.484266634961610123e+02
2.000000000000000000e+01,1.566725793208448181e+02
2.100000000000000000e+01,1.649184955039074794e+02
2.200000000000000000e+01,1.731644124037278232e+02
2.300000000000000000e+01,1.814103271532750910e+02
2.400000000000000000e+01,1.896562419028223871e+02
2.500000000000000000e+01,1.979021536061495112e+02
2.600000000000000000e+01,2.061480649510978083e+02
2.700000000000000000e+01,2.143939770128037878e+02
2.800000000000000000e+01,2.226398871034261333e+02
2.900000000000000000e+01,2.308857945062071622e+02
3.000000000000000000e+01,2.391317026257459020e+02
3.100000000000000000e+01,2.473776094909586618e+02
3.200000000000000000e+01,2.556235127723830374e+02
3.300000000000000000e+01,2.638694167705650671e+02
3.400000000000000000e+01,2.721153198728000007e+02
3.500000000000000000e+01,2.803612188536782810e+02
3.600000000000000000e+01,2.886071230310497526e+02
3.700000000000000000e+01,2.968530191448973028e+02
3.800000000000000000e+01,3.050989183049649682e+02
3.900000000000000000e+01,3.133448129852971533e+02
4.000000000000000000e+01,3.215907082031976074e+02
4.100000000000000000e+01,3.298366034210980047e+02
4.200000000000000000e+01,3.380824936216946526e+02
4.300000000000000000e+01,3.463283847182384534e+02
4.400000000000000000e+01,3.545742725893725833e+02
4.500000000000000000e+01,3.628201613564539230e+02
4.600000000000000000e+01,3.710660486900198407e+02
4.700000000000000000e+01,3.793119313646607793e+02
4.800000000000000000e+01,3.875578156520065818e+02
4.900000000000000000e+01,3.958036967139427702e+02
5.000000000000000000e+01,4.040495761631742084e+02
5.100000000000000000e+01,4.122954547164584937e+02
5.200000000000000000e+01,4.205413298651438367e+02
5.300000000000000000e+01,4.287872046554502958e+02
5.400000000000000000e+01,4.370330787289991008e+02
5.500000000000000000e+01,4.452789476060546576e+02
5.600000000000000000e+01,4.535248170206785403e+02
5.700000000000000000e+01,4.617706858977340971e+02
5.800000000000000000e+01,4.700165517285695387e+02
5.900000000000000000e+01,4.782624193512992292e+02
6.000000000000000000e+01,4.865082808815885755e+02
6.100000000000000000e+01,4.947541399032260188e+02
6.200000000000000000e+01,5.030000000000000000e+02
6.300000000000000000e+01,5.030000000000000000e+02
6.400000000000000000e+01,4.505288364794149061e+02
6.500000000000000000e+01,3.926067272162112545e+02
6.600000000000000000e+01,3.347569969483573118e+02
6.700000000000000000e+01,2.802680067473685313e+02
6.800000000000000000e+01,2.306054042557835260e+02
6.900000000000000000e+01,1.860380484135025370e+02
7.000000000000000000e+01,1.467448899637178954e+02
7.100000000000000000e+01,1.125360348529733301e+02
7.200000000000000000e+01,8.362286411949006038e+01
7.300000000000000000e+01,5.999511756292588416e+01
7.400000000000000000e+01,4.131693055298333661e+01
7.500000000000000000e+01,2.705894741715818341e+01
7.600000000000000000e+01,1.659736584866459097e+01
7.700000000000000000e+01,9.285037768323871177e+00
7.800000000000000000e+01,4.499741850784224617e+00
7.900000000000000000e+01,1.674417678315634594e+00
8.000000000000000000e+01,3.136390316826918045e-01
8.100000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,3.934611914696874435e-01
8.300000000000000000e+01,1.226101069226338991e+00
8.400000000000000000e+01,2.294168581992518607e+00
8.500000000000000000e+01,3.448853751512505728e+00
8.600000000000000000e+01,4.586788898738501707e+00
8.700000000000000000e+01,5.640964105453569744e+00
8.800000000000000000e+01,6.572481236041157970e+00
8.900000000000000000e+01,7.363373691663414711e+00
9.000000000000000000e+01,8.010575100735923826e+00
9.100000000000000000e+01,8.521020169018035162e+00
9.200000000000000000e+01,8.907796124311204267e+00
9.300000000000000000e+01,9.187225611022066474e+00
9.400000000000000000e+01,9.376744566855665042e+00
9.500000000000000000e+01,9.493435708210460788e+00
9.600000000000000000e+01,9.553085019306477577e+00
9.700000000000000000e+01,9.569641356922335973e+00
9.800000000000000000e+01,9.554975123929084546e+00
9.900000000000000000e+01,9.518848876619077970e+00
1.000000000000000000e+02,9.469029293951312098e+00
1.010000000000000000e+02,9.411485238553343180e+00
1.020000000000000000e+02,9.350630157243793761e+00
1.030000000000000000e+02,9.289578570141786784e+00
1.040000000000000000e+02,9.230395854414194190e+00
1.050000000000000000e+02,9.174328050557045700e+00
1.060000000000000000e+02,9.122004198190145630e+00
1.070000000000000000e+02,9.073607979999209761e+00
1.080000000000000000e+02,9.029018465428409357e+00
1.090000000000000000e+02,8.987921742364283872e+00
1.100000000000000000e+02,8.949896428064743503e+00
1.110000000000000000e+02,8.914476656222042550e+00
1.120000000000000000e+02,8.881196311609317107e+00
1.130000000000000000e+02,8.849618163673145688e+00
1.140000000000000000e+02,8.819351243824229414e+00
1.150000000000000000e+02,8.790059400914012500e+00
1.160000000000000000e+02,8.761463516408618091e+00
1.170000000000000000e+02,8.733339407940173160e+00
1.180000000000000000e+02,8.705513025383112335e+00
1.190000000000000000e+02,8.677854164152732253e+00
1.200000000000000000e+02,8.650269594322251621e+00
1.210000000000000000e+02,8.622696233468511551e+00
1.220000000000000000e+02,8.595094773847053560e+00
1.230000000000000000e+02,8.567444005848020794e+00
1.240000000000000000e+02,8.539735953596139240e+00
1.250000000000000000e+02,8.511971848333681478e+00
1.260000000000000000e+02,8.484158904239150090e+00
1.270000000000000000e+02,8.456307823393339973e+00
1.280000000000000000e+02,8.428430936201069201e+00
1.290000000000000000e+02,8.400540875985093692e+00
1.300000000000000000e+02,8.372649687786934081e+00
1.310000000000000000e+02,8.344768278508936987e+00
