X,Y
1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.514285692767755798e+01
3.000000000000000000e+00,3.028571485952651088e+01
4.000000000000000000e+00,4.542857178720406353e+01
5.000000000000000000e+00,6.057143072322440958e+01
6.000000000000000000e+00,7.571428714881626831e+01
7.000000000000000000e+00,9.085714357440812705e+01
8.000000000000000000e+00,1.060000005020856975e+02
9.000000000000000000e+00,1.211428594381060435e+02
1.000000000000000000e+01,1.362857183741263896e+02
1.100000000000000000e+01,1.514285727913754442e+02
1.200000000000000000e+01,1.665714327315671994e+02
1.300000000000000000e+01,1.817142906634161363e+02
1.400000000000000000e+01,1.968571455827509169e+02
1.500000000000000000e+01,2.120000000000000000e+02
1.600000000000000000e+01,2.120000000000000000e+02
1.700000000000000000e+01,1.972377931551021391e+02
1.800000000000000000e+01,1.757587346267039266e+02
1.900000000000000000e+01,1.509285752604240827e+02
2.000000000000000000e+01,1.260069950865824921e+02
2.100000000000000000e+01,1.026154708920597471e+02
2.200000000000000000e+01,8.117787835804435304e+01
2.300000000000000000e+01,6.194020308070263781e+01
2.400000000000000000e+01,4.541445825558944449e+01
2.500000000000000000e+01,3.200253903211114448e+01
2.600000000000000000e+01,2.154930345475124298e+01
2.700000000000000000e+01,1.381121712209460028e+01
2.800000000000000000e+01,8.427226533016980881e+00
2.900000000000000000e+01,4.881961181395054972e+00
3.000000000000000000e+01,2.620105744364531031e+00
3.100000000000000000e+01,1.241704734587623760e+00
3.200000000000000000e+01,4.641490216273778113e-01
3.300000000000000000e+01,9.801122523408406506e-02
3.400000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,6.076806622982503653e-02
3.600000000000000000e+01,2.020366575729148351e-01
3.700000000000000000e+01,3.715061569037833022e-01
3.800000000000000000e+01,5.371176969655117039e-01
3.900000000000000000e+01,6.816030412720875953e-01
4.000000000000000000e+01,7.978078982114292783e-01
4.100000000000000000e+01,8.849694303017248131e-01
4.200000000000000000e+01,9.459402447579842166e-01
4.300000000000000000e+01,9.852479336191478643e-01
4.400000000000000000e+01,1.007834731652294202e+00
4.500000000000000000e+01,1.018314803129118484e+00
4.600000000000000000e+01,1.020601084891050725e+00
4.700000000000000000e+01,1.017778263373619430e+00
4.800000000000000000e+01,1.012125986878813722e+00
4.900000000000000000e+01,1.005222422620541289e+00
5.000000000000000000e+01,9.980805080299822718e-01
5.100000000000000000e+01,9.912868980761159188e-01
5.200000000000000000e+01,9.851267395105672842e-01
5.300000000000000000e+01,9.796865544614340449e-01
5.400000000000000000e+01,9.749334392564681373e-01
5.500000000000000000e+01,9.707722575422440547e-01
5.600000000000000000e+01,9.670842353910441558e-01
5.700000000000000000e+01,9.637509365004160999e-01
5.800000000000000000e+01,9.606674621391803059e-01
5.900000000000000000e+01,9.577482134135920644e-01
6.000000000000000000e+01,9.549278971927421811e-01
6.100000000000000000e+01,9.521597924125337897e-01
6.200000000000000000e+01,9.494126991489935108e-01
6.300000000000000000e+01,9.466675043350755159e-01
6.400000000000000000e+01,9.439139229767424810e-01
6.500000000000000000e+01,9.411477036527551299e-01
6.600000000000000000e+01,9.383684054055491108e-01
6.700000000000000000e+01,9.355777407432885884e-01
6.800000000000000000e+01,9.327784180143305903e-01
6.900000000000000000e+01,9.299733900059257152e-01
7.000000000000000000e+01,9.271654115390568496e-01
7.100000000000000000e+01,9.243568175405296738e-01
7.200000000000000000e+01,9.215494478621237828e-01
7.300000000000000000e+01,9.187446615944245831e-01
