X,Y
1.000000000000000000e+00,2.359365253119898753e+01
2.000000000000000000e+00,1.698151496881138911e+01
3.000000000000000000e+00,1.090144887875816160e+01
4.000000000000000000e+00,5.894942803305870171e+00
5.000000000000000000e+00,2.335656069854849193e+00
6.000000000000000000e+00,3.798935632134652907e-01
7.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.091175776485691529e+00
9.000000000000000000e+00,3.608287763472185716e+00
1.000000000000000000e+01,7.662766436381911461e+00
1.100000000000000000e+01,1.361782805805292718e+01
1.200000000000000000e+01,2.204485603626632084e+01
1.300000000000000000e+01,3.350415202625543287e+01
1.400000000000000000e+01,4.835352954095790778e+01
1.500000000000000000e+01,6.661541715642775330e+01
1.600000000000000000e+01,8.782462620439117984e+01
1.700000000000000000e+01,1.109648353718094285e+02
1.800000000000000000e+01,1.345957321625095346e+02
1.900000000000000000e+01,1.570913578419751389e+02
2.000000000000000000e+01,1.768169448658919123e+02
2.100000000000000000e+01,1.924541916689452421e+02
2.200000000000000000e+01,2.032365403580210170e+02
2.300000000000000000e+01,2.090000000000000000e+02
2.400000000000000000e+01,2.090000000000000000e+02
2.500000000000000000e+01,2.064394774760585562e+02
2.600000000000000000e+01,1.942142749020736687e+02
2.700000000000000000e+01,1.716520126273399285e+02
2.800000000000000000e+01,1.399050198885096279e+02
2.900000000000000000e+01,1.033375659952482408e+02
3.000000000000000000e+01,6.942457700849698199e+01
3.100000000000000000e+01,4.233230390671639043e+01
3.200000000000000000e+01,2.292630781359603986e+01
3.300000000000000000e+01,1.039708369720101722e+01
3.400000000000000000e+01,3.313756670436634799e+00
3.500000000000000000e+01,2.340375953843913392e-01
3.600000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,1.825561354813586723e+00
3.800000000000000000e+01,5.249058652591997109e+00
3.900000000000000000e+01,9.992467085538113025e+00
4.000000000000000000e+01,1.574291600471990016e+01
4.100000000000000000e+01,2.185557322146577164e+01
4.200000000000000000e+01,2.697288270188217396e+01
4.300000000000000000e+01,2.932660199484048746e+01
4.400000000000000000e+01,2.859611892434506686e+01
4.500000000000000000e+01,2.447755714133369764e+01
4.600000000000000000e+01,1.901812190596410801e+01
4.700000000000000000e+01,1.393690422829359044e+01
4.800000000000000000e+01,1.005309346883638533e+01
4.900000000000000000e+01,7.641745072889732704e+00
5.000000000000000000e+01,6.678515776766825951e+00
5.100000000000000000e+01,6.976499408220563581e+00
5.200000000000000000e+01,8.227162720841269206e+00
5.300000000000000000e+01,9.959304505337607694e+00
5.400000000000000000e+01,1.143060850899517078e+01
5.500000000000000000e+01,1.182823793094956066e+01
5.600000000000000000e+01,1.120064980825064360e+01
5.700000000000000000e+01,9.630071781302326883e+00
5.800000000000000000e+01,7.734975306726121325e+00
5.900000000000000000e+01,5.990594079856487397e+00
