X,Y
1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.179756016356289194e+01
3.000000000000000000e+00,1.585870615836278432e+02
4.000000000000000000e+00,2.300000000000000000e+02
5.000000000000000000e+00,2.300000000000000000e+02
6.000000000000000000e+00,2.004722856940639417e+02
7.000000000000000000e+00,1.518608455153258490e+02
8.000000000000000000e+00,1.004251854485246866e+02
9.000000000000000000e+00,5.906879302420215083e+01
1.000000000000000000e+01,3.113481990660918797e+01
1.100000000000000000e+01,1.498458359808965135e+01
1.200000000000000000e+01,7.214372176294339134e+00
1.300000000000000000e+01,4.485807031542332624e+00
1.400000000000000000e+01,4.309612171550794457e+00
1.500000000000000000e+01,5.127832484778749311e+00
1.600000000000000000e+01,6.114376788902849746e+00
1.700000000000000000e+01,6.919899608675835978e+00
1.800000000000000000e+01,7.458974550647961443e+00
1.900000000000000000e+01,7.765603263824539582e+00
2.000000000000000000e+01,7.909880033247262965e+00
2.100000000000000000e+01,7.958028318504581478e+00
2.200000000000000000e+01,7.958468675171939566e+00
2.300000000000000000e+01,7.941026654049814226e+00
2.400000000000000000e+01,7.921231690582080098e+00
2.500000000000000000e+01,7.905450580747412026e+00
2.600000000000000000e+01,7.895063631860895548e+00
2.700000000000000000e+01,7.889252423581898377e+00
2.800000000000000000e+01,7.886581594463769385e+00
2.900000000000000000e+01,7.885740554729833818e+00
3.000000000000000000e+01,7.885788985868546597e+00
3.100000000000000000e+01,7.886156824171245638e+00
3.200000000000000000e+01,7.886552781346656715e+00
3.300000000000000000e+01,7.886861391057344406e+00
3.400000000000000000e+01,7.887061215943812265e+00
3.500000000000000000e+01,7.887171145339944900e+00
3.600000000000000000e+01,7.887220425584545502e+00
3.700000000000000000e+01,7.887234936067422097e+00
3.800000000000000000e+01,7.887232908192474135e+00
3.900000000000000000e+01,7.887225219949821842e+00
4.000000000000000000e+01,7.887217322355364324e+00
4.100000000000000000e+01,7.887211297906087992e+00
4.200000000000000000e+01,7.887207459666488951e+00
4.300000000000000000e+01,7.887205384155009824e+00
4.400000000000000000e+01,7.887204478113130968e+00
4.500000000000000000e+01,7.887204231599352688e+00
4.600000000000000000e+01,7.887204291695470104e+00
4.700000000000000000e+01,7.887204451172378228e+00
4.800000000000000000e+01,7.887204608274238637e+00
4.900000000000000000e+01,7.887204725678150119e+00
5.000000000000000000e+01,7.887204799285848722e+00
5.100000000000000000e+01,7.887204838388395700e+00
5.200000000000000000e+01,7.887204854968432599e+00
5.300000000000000000e+01,7.887204859049971262e+00
5.400000000000000000e+01,7.887204857451080464e+00
5.500000000000000000e+01,7.887204854114398422e+00
5.600000000000000000e+01,7.887204850946910817e+00
5.700000000000000000e+01,7.887204848646065969e+00
5.800000000000000000e+01,7.887204847320935741e+00
5.900000000000000000e+01,7.887204846885160769e+00
6.000000000000000000e+01,7.887204847261380714e+00
6.100000000000000000e+01,7.887204848441311533e+00
6.200000000000000000e+01,7.887204850422873115e+00
6.300000000000000000e+01,7.887204853016589468e+00
6.400000000000000000e+01,7.887204855493160416e+00
6.500000000000000000e+01,7.887204856051655888e+00
6.600000000000000000e+01,7.887204851149830276e+00
6.700000000000000000e+01,7.887204834893490890e+00
6.800000000000000000e+01,7.887204798975781195e+00
6.900000000000000000e+01,7.887204734123092642e+00
7.000000000000000000e+01,7.887204634620537114e+00
7.100000000000000000e+01,7.887204508099404876e+00
7.200000000000000000e+01,7.887204392957427146e+00
7.300000000000000000e+01,7.887204384714464389e+00
7.400000000000000000e+01,7.887204668875352986e+00
7.500000000000000000e+01,7.887205549466743904e+00
7.600000000000000000e+01,7.887207447038188768e+00
7.700000000000000000e+01,7.887210816024839311e+00
7.800000000000000000e+01,7.887215900460920359e+00
7.900000000000000000e+01,7.887222217791351575e+00
8.000000000000000000e+01,7.887227655151392902e+00
8.100000000000000000e+01,7.887227124729730754e+00
8.200000000000000000e+01,7.887210927311662623e+00
8.300000000000000000e+01,7.887163417727407477e+00
8.400000000000000000e+01,7.887063365677498439e+00
8.500000000000000000e+01,7.886888628016273550e+00
8.600000000000000000e+01,7.886629295463677636e+00
8.700000000000000000e+01,7.886314868226190100e+00
8.800000000000000000e+01,7.886061066676010256e+00
8.900000000000000000e+01,7.886138304232445329e+00
9.000000000000000000e+01,7.887052898517956656e+00
9.100000000000000000e+01,7.889608619815549062e+00
9.200000000000000000e+01,7.894874645240264499e+00
9.300000000000000000e+01,7.903923537810214839e+00
9.400000000000000000e+01,7.917125683485661369e+00
9.500000000000000000e+01,7.932721061947749064e+00
9.600000000000000000e+01,7.944398357754380413e+00
9.700000000000000000e+01,7.937814972543824510e+00
9.800000000000000000e+01,7.886581938450706097e+00
9.900000000000000000e+01,7.749475104488766419e+00
1.000000000000000000e+02,7.472787279333394928e+00
1.010000000000000000e+02,7.004919936327842933e+00
1.020000000000000000e+02,6.334151973957903081e+00
1.030000000000000000e+02,5.563574230647065910e+00
1.040000000000000000e+02,4.930505488006787118e+00
1.050000000000000000e+02,4.541539547245708519e+00
1.060000000000000000e+02,4.386298213312483263e+00
1.070000000000000000e+02,4.399635934843598939e+00
1.080000000000000000e+02,4.477526215297765511e+00
1.090000000000000000e+02,4.512424256034110570e+00
1.100000000000000000e+02,4.524941205751424000e+00
1.110000000000000000e+02,4.500951002709154380e+00
1.120000000000000000e+02,4.387469458985407300e+00
1.130000000000000000e+02,4.249015972984760303e+00
1.140000000000000000e+02,4.135464799699970051e+00
1.150000000000000000e+02,4.059244351762245628e+00
1.160000000000000000e+02,4.015762095917303931e+00
1.170000000000000000e+02,3.995218954396561273e+00
1.180000000000000000e+02,3.988297061521671960e+00
1.190000000000000000e+02,3.988159851247475185e+00
1.200000000000000000e+02,3.990584172478981007e+00
1.210000000000000000e+02,3.993363851730950209e+00
1.220000000000000000e+02,3.995589186294902007e+00
1.230000000000000000e+02,3.997058220047521093e+00
1.240000000000000000e+02,3.997882562051619626e+00
1.250000000000000000e+02,3.998263066494589513e+00
1.260000000000000000e+02,3.998384213818332533e+00
1.270000000000000000e+02,3.998378807623357734e+00
1.280000000000000000e+02,3.998327589508182900e+00
1.290000000000000000e+02,3.998271957736597493e+00
1.300000000000000000e+02,3.998228425528312258e+00
1.310000000000000000e+02,3.998200155467090955e+00
