X,Y
1.000000000000000000e+00,5.297431193114604042e+01
2.000000000000000000e+00,4.298994603099171741e+01
3.000000000000000000e+00,3.316606705614236716e+01
4.000000000000000000e+00,2.388513403501631771e+01
5.000000000000000000e+00,1.556379454265602469e+01
6.000000000000000000e+00,8.620571218462398377e+00
7.000000000000000000e+00,3.459880345613787433e+00
8.000000000000000000e+00,4.657925931960709143e-01
9.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,2.399875932292969249e+00
1.100000000000000000e+01,7.973750217777899607e+00
1.200000000000000000e+01,1.699167747005612483e+01
1.300000000000000000e+01,2.967116019266346783e+01
1.400000000000000000e+01,4.615861235251495742e+01
1.500000000000000000e+01,6.650893680697157606e+01
1.600000000000000000e+01,9.066757987826353826e+01
1.700000000000000000e+01,1.184612510259672433e+02
1.800000000000000000e+01,1.495891681804722282e+02
1.900000000000000000e+01,1.835980729934594819e+02
2.000000000000000000e+01,2.198821845092767546e+02
2.100000000000000000e+01,2.577057799421866093e+02
2.200000000000000000e+01,2.962074967692891505e+02
2.300000000000000000e+01,3.344220485895061188e+02
2.400000000000000000e+01,3.712749401657831072e+02
2.500000000000000000e+01,4.055903148085461112e+02
2.600000000000000000e+01,4.361779097001123091e+02
2.700000000000000000e+01,4.619399107056228786e+02
2.800000000000000000e+01,4.820000000000000000e+02
2.900000000000000000e+01,4.820000000000000000e+02
3.000000000000000000e+01,4.312624137144281349e+02
3.100000000000000000e+01,3.410195429749657023e+02
3.200000000000000000e+01,2.389092144971378389e+02
3.300000000000000000e+01,1.482547271392835171e+02
3.400000000000000000e+01,8.338096998003123872e+01
3.500000000000000000e+01,4.667323961107990016e+01
3.600000000000000000e+01,3.362128203887947819e+01
3.700000000000000000e+01,3.699103594885845325e+01
3.800000000000000000e+01,4.759225829066492253e+01
3.900000000000000000e+01,5.620033925685966381e+01
4.000000000000000000e+01,6.169408694919672342e+01
4.100000000000000000e+01,6.270511304454474555e+01
4.200000000000000000e+01,6.484671785293609503e+01
4.300000000000000000e+01,7.278834417464577200e+01
4.400000000000000000e+01,8.463353812017771816e+01
4.500000000000000000e+01,8.987547238299872276e+01
4.600000000000000000e+01,7.585216850291854485e+01
4.700000000000000000e+01,5.369997000383439456e+01
4.800000000000000000e+01,3.334127198076122767e+01
4.900000000000000000e+01,1.828735378650512544e+01
5.000000000000000000e+01,8.716395763961708454e+00
5.100000000000000000e+01,3.442086676670241818e+00
5.200000000000000000e+01,1.000025941324064638e+00
5.300000000000000000e+01,1.433667337775633432e-01
5.400000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,7.243437223332405139e-02
5.600000000000000000e+01,1.930906881047857737e-01
5.700000000000000000e+01,4.936371083432858353e-01
5.800000000000000000e+01,1.406129181296663644e+00
5.900000000000000000e+01,3.679079568607294348e+00
6.000000000000000000e+01,8.354650063024367412e+00
6.100000000000000000e+01,1.660730953089406370e+01
6.200000000000000000e+01,2.928873302972695214e+01
6.300000000000000000e+01,4.596927382116981420e+01
6.400000000000000000e+01,6.324407380843054227e+01
6.500000000000000000e+01,7.214403469727542983e+01
6.600000000000000000e+01,6.265049553076597988e+01
6.700000000000000000e+01,4.516714375226649736e+01
6.800000000000000000e+01,2.917377566955500257e+01
6.900000000000000000e+01,1.880349421002748400e+01
7.000000000000000000e+01,1.543547957133963777e+01
7.100000000000000000e+01,1.921082552874047877e+01
7.200000000000000000e+01,2.948584381506070784e+01
7.300000000000000000e+01,4.426221910388222369e+01
7.400000000000000000e+01,5.860478649681119379e+01
7.500000000000000000e+01,6.521144436998370963e+01
7.600000000000000000e+01,6.385302178326211475e+01
7.700000000000000000e+01,5.958498517698088648e+01
7.800000000000000000e+01,5.236824526847361483e+01
7.900000000000000000e+01,3.960017967838156494e+01
8.000000000000000000e+01,2.613021130463692998e+01
8.100000000000000000e+01,1.542768372584377445e+01
8.200000000000000000e+01,8.238455502566196742e+00
8.300000000000000000e+01,4.063180795230156406e+00
8.400000000000000000e+01,2.023157783570825874e+00
8.500000000000000000e+01,1.288354373005705877e+00
8.600000000000000000e+01,1.235605251446371566e+00
8.700000000000000000e+01,1.464384137424734611e+00
8.800000000000000000e+01,1.752710111627361345e+00
8.900000000000000000e+01,1.999357517976712906e+00
9.000000000000000000e+01,2.173718091050218071e+00
9.100000000000000000e+01,2.280027130718117245e+00
9.200000000000000000e+01,2.335362989833572378e+00
9.300000000000000000e+01,2.358075831150158397e+00
9.400000000000000000e+01,2.362967142629810890e+00
9.500000000000000000e+01,2.360235211746048112e+00
9.600000000000000000e+01,2.356139186574064848e+00
9.700000000000000000e+01,2.354147844041110993e+00
9.800000000000000000e+01,2.355909994975540211e+00
9.900000000000000000e+01,2.361721483046123282e+00
1.000000000000000000e+02,2.370335004484018793e+00
1.010000000000000000e+02,2.378050331592707511e+00
1.020000000000000000e+02,2.377130528940150089e+00
1.030000000000000000e+02,2.353821155061310844e+00
1.040000000000000000e+02,2.286720785224526598e+00
1.050000000000000000e+02,2.147073706829757622e+00
1.060000000000000000e+02,1.903788467435146625e+00
1.070000000000000000e+02,1.537537334117464072e+00
1.080000000000000000e+02,1.069747961570065131e+00
1.090000000000000000e+02,6.126709205772490341e-01
1.100000000000000000e+02,4.441174847782932700e-01
1.110000000000000000e+02,1.101857692570870295e+00
1.120000000000000000e+02,3.473766435730036406e+00
1.130000000000000000e+02,8.825661038982621776e+00
1.140000000000000000e+02,1.865559691780374152e+01
1.150000000000000000e+02,3.419247329717528316e+01
1.160000000000000000e+02,5.528156748518579633e+01
1.170000000000000000e+02,7.835647920395292942e+01
1.180000000000000000e+02,9.714384292084299943e+01
1.190000000000000000e+02,1.106500094473326357e+02
1.200000000000000000e+02,1.132014636837422330e+02
1.210000000000000000e+02,1.056709523495463259e+02
1.220000000000000000e+02,9.525860591790799958e+01
1.230000000000000000e+02,8.338863514250253672e+01
1.240000000000000000e+02,7.528955280121614635e+01
1.250000000000000000e+02,7.603817165104561582e+01
1.260000000000000000e+02,8.461705484623796281e+01
1.270000000000000000e+02,9.412607797325362924e+01
1.280000000000000000e+02,9.168920007732879185e+01
1.290000000000000000e+02,7.303229840273417039e+01
1.300000000000000000e+02,4.967707982823266377e+01
1.310000000000000000e+02,2.974408041897851973e+01
1.320000000000000000e+02,1.566977528834987510e+01
1.330000000000000000e+02,7.092944796618996683e+00
1.340000000000000000e+02,2.628086351841405488e+00
1.350000000000000000e+02,7.979899249590476362e-01
1.360000000000000000e+02,4.231185351888103741e-01
1.370000000000000000e+02,7.082421391187628812e-01
1.380000000000000000e+02,1.189811177423765631e+00
1.390000000000000000e+02,1.640176369620224284e+00
1.400000000000000000e+02,1.976400942815421669e+00
1.410000000000000000e+02,2.191501379215305967e+00
1.420000000000000000e+02,2.310097343988216423e+00
1.430000000000000000e+02,2.363736027575684684e+00
1.440000000000000000e+02,2.379571807976985642e+00
1.450000000000000000e+02,2.376884288335049167e+00
1.460000000000000000e+02,2.367481969980571144e+00
1.470000000000000000e+02,2.357550678005079448e+00
1.480000000000000000e+02,2.349655262805747657e+00
1.490000000000000000e+02,2.344349404810468940e+00
1.500000000000000000e+02,2.341266602735551761e+00
1.510000000000000000e+02,2.339759452804599515e+00
1.520000000000000000e+02,2.339215856119882808e+00
1.530000000000000000e+02,2.339176035670360587e+00
1.540000000000000000e+02,2.339344360942784640e+00
1.550000000000000000e+02,2.339556916693835031e+00
1.560000000000000000e+02,2.339738908378197646e+00
1.570000000000000000e+02,2.339867678535303863e+00
1.580000000000000000e+02,2.339946301399377315e+00
1.590000000000000000e+02,2.339987328086094109e+00
1.600000000000000000e+02,2.340004218754544230e+00
1.610000000000000000e+02,2.340007750224724514e+00
1.620000000000000000e+02,2.340005202470267331e+00
1.630000000000000000e+02,2.340000827503327940e+00
1.640000000000000000e+02,2.339996719200855502e+00
1.650000000000000000e+02,2.339993644998831446e+00
1.660000000000000000e+02,2.339991674507237995e+00
1.670000000000000000e+02,2.339990585747904195e+00
1.680000000000000000e+02,2.339990091655462123e+00
1.690000000000000000e+02,2.339989944326873239e+00
