X,Y
1.000000000000000000e+00,7.123767657560847510e+01
2.000000000000000000e+00,7.123771754750907803e+01
3.000000000000000000e+00,7.123775851952485993e+01
4.000000000000000000e+00,7.123779949164560321e+01
5.000000000000000000e+00,7.123784046386091973e+01
6.000000000000000000e+00,7.123788143616089030e+01
7.000000000000000000e+00,7.123792240853518365e+01
8.000000000000000000e+00,7.123796338097351111e+01
9.000000000000000000e+00,7.123800435346555560e+01
1.000000000000000000e+01,7.123804532600132688e+01
1.100000000000000000e+01,7.123808629857055053e+01
1.200000000000000000e+01,7.123812727116275312e+01
1.300000000000000000e+01,7.123816824376793022e+01
1.400000000000000000e+01,7.123820921637563686e+01
1.500000000000000000e+01,7.123825018897579753e+01
1.600000000000000000e+01,7.123829116155812358e+01
1.700000000000000000e+01,7.123833213411221266e+01
1.800000000000000000e+01,7.123837310662798927e+01
1.900000000000000000e+01,7.123841407909512213e+01
2.000000000000000000e+01,7.123845505150339363e+01
2.100000000000000000e+01,7.123849602384257196e+01
2.200000000000000000e+01,7.607670368331118880e+02
2.300000000000000000e+01,7.096710958056170284e+02
2.400000000000000000e+01,6.620069480381896483e+02
2.500000000000000000e+01,6.175441015437357919e+02
2.600000000000000000e+01,5.760675450334699690e+02
2.700000000000000000e+01,5.373767081756936932e+02
2.800000000000000000e+01,5.012844916874576597e+02
2.900000000000000000e+01,4.676163625688732282e+02
3.000000000000000000e+01,4.362095101048486185e+02
3.100000000000000000e+01,4.069120585528839911e+02
3.200000000000000000e+01,3.795823327096813387e+02
3.300000000000000000e+01,3.540881728050277388e+02
3.400000000000000000e+01,3.303062954099534068e+02
3.500000000000000000e+01,3.081216972686704025e+02
3.600000000000000000e+01,2.874270991713749481e+02
3.700000000000000000e+01,2.681224271786185795e+02
3.800000000000000000e+01,2.501143286885773875e+02
3.900000000000000000e+01,2.333157210070428107e+02
4.000000000000000000e+01,2.176453702371283612e+02
4.100000000000000000e+01,2.030274984523087767e+02
4.200000000000000000e+01,1.893914172531773090e+02
4.300000000000000000e+01,1.766711859358931349e+02
4.400000000000000000e+01,1.648052926193058170e+02
4.500000000000000000e+01,1.537363567887667273e+02
4.600000000000000000e+01,1.434108518182038381e+02
4.700000000000000000e+01,1.337788461286444885e+02
4.800000000000000000e+01,1.247937617314941150e+02
4.900000000000000000e+01,1.164121489889451055e+02
5.000000000000000000e+01,1.085934765023137913e+02
5.100000000000000000e+01,1.012999351122573728e+02
5.200000000000000000e+01,9.449625506306460920e+01
5.300000000000000000e+01,8.814953544687197962e+01
5.400000000000000000e+01,8.222908510304026208e+01
5.500000000000000000e+01,7.670627420332000668e+01
5.600000000000000000e+01,7.155439580510876851e+01
5.700000000000000000e+01,6.674853670330610100e+01
5.800000000000000000e+01,6.226545695623777732e+01
5.900000000000000000e+01,5.808347750306668189e+01
6.000000000000000000e+01,5.418237532923581767e+01
6.100000000000000000e+01,5.054328567298991715e+01
6.200000000000000000e+01,4.714861080007025151e+01
6.300000000000000000e+01,4.398193490543999218e+01
6.400000000000000000e+01,4.102794473052595947e+01
6.500000000000000000e+01,3.827235551210120690e+01
6.600000000000000000e+01,3.570184190471600516e+01
6.700000000000000000e+01,3.330397354263489262e+01
6.800000000000000000e+01,3.106715492967359538e+01
6.900000000000000000e+01,2.898056936625772195e+01
7.000000000000000000e+01,2.703412664254864239e+01
7.100000000000000000e+01,2.521841424469338122e+01
7.200000000000000000e+01,2.352465183824403994e+01
7.300000000000000000e+01,2.194464880863992207e+01
7.400000000000000000e+01,2.047076465342865959e+01
7.500000000000000000e+01,1.909587203469290628e+01
7.600000000000000000e+01,1.781332231301339419e+01
7.700000000000000000e+01,1.661691339629904363e+01
7.800000000000000000e+01,1.550085974800914812e+01
7.900000000000000000e+01,1.445976440973479882e+01
8.000000000000000000e+01,1.348859290284765855e+01
8.100000000000000000e+01,1.258264888301103746e+01
8.200000000000000000e+01,1.173755142982439814e+01
8.300000000000000000e+01,1.094921386177982647e+01
8.400000000000000000e+01,1.021382397408459930e+01
8.500000000000000000e+01,9.527825603785176511e+00
8.600000000000000000e+01,8.887901433045820809e+00
8.700000000000000000e+01,8.290956947423055112e+00
8.800000000000000000e+01,7.734105471561916190e+00
8.900000000000000000e+01,7.214654209950477792e+00
9.000000000000000000e+01,6.730091225229227980e+00
9.100000000000000000e+01,6.278073291085465968e+00
9.200000000000000000e+01,5.856414560992562635e+00
9.300000000000000000e+01,5.463075997998694255e+00
9.400000000000000000e+01,5.096155514450329882e+00
9.500000000000000000e+01,4.753878773968446936e+00
9.600000000000000000e+01,4.434590611198278687e+00
9.700000000000000000e+01,4.136747027840477209e+00
9.800000000000000000e+01,3.858907726258633986e+00
9.900000000000000000e+01,3.599729144557400229e+00
1.000000000000000000e+02,3.357957959450694752e+00
1.010000000000000000e+02,3.132425025501377025e+00
1.020000000000000000e+02,2.922039721424149139e+00
1.030000000000000000e+02,2.725784676111717708e+00
1.040000000000000000e+02,2.542710848880679109e+00
1.050000000000000000e+02,2.371932940146341817e+00
1.060000000000000000e+02,2.212625110333682255e+00
1.070000000000000000e+02,2.064016986322173342e+00
1.080000000000000000e+02,1.925389936112581912e+00
1.090000000000000000e+02,1.796073593701020377e+00
1.100000000000000000e+02,1.675442617355340058e+00
1.110000000000000000e+02,1.562913665617754466e+00
