X,Y
1.000000000000000000e+00,1.721186531154014290e+02
2.000000000000000000e+00,1.721204916757651802e+02
3.000000000000000000e+00,1.721223303054298128e+02
4.000000000000000000e+00,1.721241689740977563e+02
5.000000000000000000e+00,1.721260076513577246e+02
6.000000000000000000e+00,1.721278463067655480e+02
7.000000000000000000e+00,1.721296849099393285e+02
8.000000000000000000e+00,1.721315234306341608e+02
9.000000000000000000e+00,7.122560099294585143e+02
1.000000000000000000e+01,6.900995974285588090e+02
1.100000000000000000e+01,6.686324126885574515e+02
1.200000000000000000e+01,6.478330156452573192e+02
1.300000000000000000e+01,6.276806331785096518e+02
1.400000000000000000e+01,6.081551383653365974e+02
1.500000000000000000e+01,5.892370303784364296e+02
1.600000000000000000e+01,5.709074150099921781e+02
1.700000000000000000e+01,5.531479858013337889e+02
1.800000000000000000e+01,5.359410057596069237e+02
1.900000000000000000e+01,5.192692896431884719e+02
2.000000000000000000e+01,5.031161867981551268e+02
2.100000000000000000e+01,4.874655645286657659e+02
2.200000000000000000e+01,4.723017919846465134e+02
2.300000000000000000e+01,4.576097245506878153e+02
2.400000000000000000e+01,4.433746887205621761e+02
2.500000000000000000e+01,4.295824674422557337e+02
2.600000000000000000e+01,4.162192859188768352e+02
2.700000000000000000e+01,4.032717978512620220e+02
2.800000000000000000e+01,3.907270721085380387e+02
2.900000000000000000e+01,3.785725798133267404e+02
3.000000000000000000e+01,3.667961818286967741e+02
3.100000000000000000e+01,3.553861166343623950e+02
3.200000000000000000e+01,3.443309885800218808e+02
3.300000000000000000e+01,3.336197565041042026e+02
3.400000000000000000e+01,3.232417227065561747e+02
3.500000000000000000e+01,3.131865222646571851e+02
3.600000000000000000e+01,3.034441126811912568e+02
3.700000000000000000e+01,2.940047638546369058e+02
3.800000000000000000e+01,2.848590483613578499e+02
3.900000000000000000e+01,2.759978320400900884e+02
4.000000000000000000e+01,2.674122648693196993e+02
4.100000000000000000e+01,2.590937721284423105e+02
4.200000000000000000e+01,2.510340458338752399e+02
4.300000000000000000e+01,2.432250364415698698e+02
4.400000000000000000e+01,2.356589448076368853e+02
4.500000000000000000e+01,2.283282143990554403e+02
4.600000000000000000e+01,2.212255237466868039e+02
4.700000000000000000e+01,2.143437791330546816e+02
4.800000000000000000e+01,2.076761075075895349e+02
4.900000000000000000e+01,2.012158496222610893e+02
5.000000000000000000e+01,1.949565533807434292e+02
5.100000000000000000e+01,1.888919673944697593e+02
5.200000000000000000e+01,1.830160347391414177e+02
5.300000000000000000e+01,1.773228869054558743e+02
5.400000000000000000e+01,1.718068379380111708e+02
5.500000000000000000e+01,1.664623787565339796e+02
5.600000000000000000e+01,1.612841716537591878e+02
5.700000000000000000e+01,1.562670449644659243e+02
5.800000000000000000e+01,1.514059879003461901e+02
5.900000000000000000e+01,1.466961455455466421e+02
6.000000000000000000e+01,1.421328140078863669e+02
6.100000000000000000e+01,1.377114357209074171e+02
6.200000000000000000e+01,1.334275948920659118e+02
6.300000000000000000e+01,1.292770130925183878e+02
6.400000000000000000e+01,1.252555449840980231e+02
6.500000000000000000e+01,1.213591741792135252e+02
6.600000000000000000e+01,1.175840092295355390e+02
6.700000000000000000e+01,1.139262797394646753e+02
6.800000000000000000e+01,1.103823326004991969e+02
6.900000000000000000e+01,1.069486283427416851e+02
7.000000000000000000e+01,1.036217375999006691e+02
7.100000000000000000e+01,1.003983376842568873e+02
