X,Y
1.000000000000000000e+00,3.785422319761004246e+02
2.000000000000000000e+00,4.780155603624144760e+02
3.000000000000000000e+00,6.869759168348725780e+02
4.000000000000000000e+00,7.965502517483354268e+02
5.000000000000000000e+00,1.447101167430786063e+03
6.000000000000000000e+00,1.398457030592204774e+03
7.000000000000000000e+00,1.351448060735744093e+03
8.000000000000000000e+00,1.306019291914155019e+03
9.000000000000000000e+00,1.262117605854090471e+03
1.000000000000000000e+01,1.219691669846761897e+03
1.100000000000000000e+01,1.178691876726395321e+03
1.200000000000000000e+01,1.139070286866303377e+03
1.300000000000000000e+01,1.100780572124755054e+03
1.400000000000000000e+01,1.063777961675095867e+03
1.500000000000000000e+01,1.028019189656783965e+03
1.600000000000000000e+01,9.934624445861296635e+02
1.700000000000000000e+01,9.600673204675869101e+02
1.800000000000000000e+01,9.277947695484343740e+02
1.900000000000000000e+01,8.966070566616002679e+02
2.000000000000000000e+01,8.664677151032494749e+02
2.100000000000000000e+01,8.373415039935406412e+02
2.200000000000000000e+01,8.091943670706942839e+02
2.300000000000000000e+01,7.819933928701957484e+02
2.400000000000000000e+01,7.557067762425690489e+02
2.500000000000000000e+01,7.303037811647250237e+02
2.600000000000000000e+01,7.057547048014034772e+02
2.700000000000000000e+01,6.820308427746845155e+02
2.800000000000000000e+01,6.591044556009616144e+02
2.900000000000000000e+01,6.369487362561319514e+02
3.000000000000000000e+01,6.155377788310792084e+02
3.100000000000000000e+01,5.948465482407981426e+02
3.200000000000000000e+01,5.748508509517438370e+02
3.300000000000000000e+01,5.555273066931778203e+02
3.400000000000000000e+01,5.368533211194331898e+02
3.500000000000000000e+01,5.188070593911359083e+02
3.600000000000000000e+01,5.013674206444886181e+02
3.700000000000000000e+01,4.845140133187679794e+02
3.800000000000000000e+01,4.682271313131839179e+02
3.900000000000000000e+01,4.524877309452242571e+02
4.000000000000000000e+01,4.372774086835422622e+02
4.100000000000000000e+01,4.225783796293486603e+02
4.200000000000000000e+01,4.083734567211518538e+02
4.300000000000000000e+01,3.946460306385257013e+02
4.400000000000000000e+01,3.813800503814118201e+02
4.500000000000000000e+01,3.685600045022450217e+02
4.600000000000000000e+01,3.561709029689600357e+02
4.700000000000000000e+01,3.441982596376694232e+02
4.800000000000000000e+01,3.326280753145217659e+02
