X,Y
1.000000000000000000e+00,7.570228776284254835e+00
2.000000000000000000e+00,7.274720612559866240e+00
3.000000000000000000e+00,7.001157839753538781e+00
4.000000000000000000e+00,6.752256067923212868e+00
5.000000000000000000e+00,6.530365796212622698e+00
6.000000000000000000e+00,6.337282081038381421e+00
7.000000000000000000e+00,6.174162390638487707e+00
8.000000000000000000e+00,6.041523173360141996e+00
9.000000000000000000e+00,5.939311366402220571e+00
1.000000000000000000e+01,5.866953151357639840e+00
1.100000000000000000e+01,5.823365142458506227e+00
1.200000000000000000e+01,5.806972680053616997e+00
1.300000000000000000e+01,5.815734352296537679e+00
1.400000000000000000e+01,5.847147736959643183e+00
1.500000000000000000e+01,5.898270421441264233e+00
1.600000000000000000e+01,5.965786932419010924e+00
1.700000000000000000e+01,6.046105127432165105e+00
1.800000000000000000e+01,6.135443819142979649e+00
1.900000000000000000e+01,6.229893099396244693e+00
2.000000000000000000e+01,6.325507141113407172e+00
2.100000000000000000e+01,6.418434942837988544e+00
2.200000000000000000e+01,6.505023094094699587e+00
2.300000000000000000e+01,6.581961786135890335e+00
2.400000000000000000e+01,6.646487843900123593e+00
2.500000000000000000e+01,6.696541334135625689e+00
2.600000000000000000e+01,6.730843692904475262e+00
2.700000000000000000e+01,6.748873884587549554e+00
2.800000000000000000e+01,6.750876571581779118e+00
2.900000000000000000e+01,6.737932053966154911e+00
3.000000000000000000e+01,6.712046396823037497e+00
3.100000000000000000e+01,6.676286390545421057e+00
3.200000000000000000e+01,6.634953074723185296e+00
3.300000000000000000e+01,6.593808538005150766e+00
3.400000000000000000e+01,6.560316494171713586e+00
3.500000000000000000e+01,6.543768133413468746e+00
3.600000000000000000e+01,6.555320396374121117e+00
3.700000000000000000e+01,6.607927891341210724e+00
3.800000000000000000e+01,6.716170986218969574e+00
3.900000000000000000e+01,6.896045245167371718e+00
4.000000000000000000e+01,7.164721791724300459e+00
4.100000000000000000e+01,7.540283414896993719e+00
4.200000000000000000e+01,8.041459153250382741e+00
4.300000000000000000e+01,8.687374936179740104e+00
4.400000000000000000e+01,9.497263416950708859e+00
4.500000000000000000e+01,1.049015798107447139e+01
4.600000000000000000e+01,1.168459306180604429e+01
4.700000000000000000e+01,1.309828777280336531e+01
4.800000000000000000e+01,1.474776856899292099e+01
4.900000000000000000e+01,1.664794136605842212e+01
5.000000000000000000e+01,1.881173894786351042e+01
5.100000000000000000e+01,2.124979347983010314e+01
5.200000000000000000e+01,2.396993399848214068e+01
5.300000000000000000e+01,2.697649851023769330e+01
5.400000000000000000e+01,3.026888086970285485e+01
