X,Y
1.000000000000000000e+00,1.854200029355127981e+02
2.000000000000000000e+00,1.879723778933169456e+02
3.000000000000000000e+00,1.910511107266303839e+02
4.000000000000000000e+00,1.946082190470936837e+02
5.000000000000000000e+00,1.985469823596904746e+02
6.000000000000000000e+00,2.027193264701468536e+02
7.000000000000000000e+00,2.069232686755979671e+02
8.000000000000000000e+00,2.109331511408374524e+02
9.000000000000000000e+00,2.145564411757784171e+02
1.000000000000000000e+01,1.504946846142890081e+03
1.100000000000000000e+01,1.468549968856614896e+03
1.200000000000000000e+01,1.433033343706544883e+03
1.300000000000000000e+01,1.398375681948120700e+03
1.400000000000000000e+01,1.364556209701361695e+03
1.500000000000000000e+01,1.331554655498955299e+03
1.600000000000000000e+01,1.299351238135494441e+03
1.700000000000000000e+01,1.267926654810578157e+03
1.800000000000000000e+01,1.237262069558670646e+03
1.900000000000000000e+01,1.207339101958781157e+03
2.000000000000000000e+01,1.178139816117198052e+03
2.100000000000000000e+01,1.149646709916674581e+03
2.200000000000000000e+01,1.121842704525620093e+03
2.300000000000000000e+01,1.094711134161011387e+03
2.400000000000000000e+01,1.068235736098883308e+03
2.500000000000000000e+01,1.042400640926416827e+03
2.600000000000000000e+01,1.017190363029777473e+03
2.700000000000000000e+01,9.925897913120031717e+02
2.800000000000000000e+01,9.685841801353794835e+02
2.900000000000000000e+01,9.451591404828710665e+02
3.000000000000000000e+01,9.223006313333124808e+02
3.100000000000000000e+01,8.999949512451897817e+02
3.200000000000000000e+01,8.782287301439641851e+02
3.300000000000000000e+01,8.569889213080208492e+02
3.400000000000000000e+01,8.362627935484337058e+02
3.500000000000000000e+01,8.160379235778633529e+02
3.600000000000000000e+01,7.963021885640100663e+02
3.700000000000000000e+01,7.770437588631615426e+02
3.800000000000000000e+01,7.582510909294774137e+02
3.900000000000000000e+01,7.399129203957628533e+02
4.000000000000000000e+01,7.220182553215805683e+02
4.100000000000000000e+01,7.045563696046581299e+02
4.200000000000000000e+01,6.875167965516377535e+02
4.300000000000000000e+01,6.708893226043173854e+02
4.400000000000000000e+01,6.546639812176202895e+02
4.500000000000000000e+01,6.388310468856261650e+02
4.600000000000000000e+01,6.233810293120811821e+02
4.700000000000000000e+01,6.083046677218929972e+02
4.800000000000000000e+01,5.935929253102011671e+02
4.900000000000000000e+01,5.792369838256969388e+02
5.000000000000000000e+01,5.652282382849430178e+02
5.100000000000000000e+01,5.515582918145272515e+02
5.200000000000000000e+01,5.382189506179579439e+02
5.300000000000000000e+01,5.252022190642844635e+02
5.400000000000000000e+01,5.125002948954972908e+02
5.500000000000000000e+01,5.001055645498383910e+02
5.600000000000000000e+01,4.880105985982133348e+02
5.700000000000000000e+01,4.762081472909766262e+02
5.800000000000000000e+01,4.646911362124150173e+02
5.900000000000000000e+01,4.534526620403264019e+02
6.000000000000000000e+01,4.424859884081539008e+02
6.100000000000000000e+01,4.317845418671917059e+02
6.200000000000000000e+01,4.213419079464462698e+02
6.300000000000000000e+01,4.111518273077871868e+02
6.400000000000000000e+01,4.012081919940861781e+02
6.500000000000000000e+01,3.915050417680943724e+02
6.600000000000000000e+01,3.820365605398620801e+02
6.700000000000000000e+01,3.727970728805619274e+02
6.800000000000000000e+01,3.637810406206238554e+02
6.900000000000000000e+01,3.549830595301440894e+02
7.000000000000000000e+01,3.463978560795775934e+02
7.100000000000000000e+01,3.380202842787725217e+02
7.200000000000000000e+01,3.298453225924525327e+02
7.300000000000000000e+01,3.218680709302967671e+02
7.400000000000000000e+01,3.140837477098156114e+02
7.500000000000000000e+01,3.064876869902583962e+02
7.600000000000000000e+01,2.990753356758388577e+02
7.700000000000000000e+01,2.918422507865992657e+02
7.800000000000000000e+01,2.847840967952776623e+02
7.900000000000000000e+01,2.778966430285841511e+02
8.000000000000000000e+01,2.711757611313248617e+02
8.100000000000000000e+01,2.646174225918573484e+02
8.200000000000000000e+01,2.582176963273911952e+02
8.300000000000000000e+01,2.519727463276883839e+02
8.400000000000000000e+01,2.458788293557504971e+02
8.500000000000000000e+01,2.399322927041134506e+02
8.600000000000000000e+01,2.341295720054071126e+02
8.700000000000000000e+01,2.284671890958649385e+02
8.800000000000000000e+01,2.229417499305052672e+02
8.900000000000000000e+01,2.175499425487330711e+02
9.000000000000000000e+01,2.122885350891432097e+02
9.100000000000000000e+01,2.071543738523356524e+02
9.200000000000000000e+01,2.021443814105808769e+02
9.300000000000000000e+01,1.972555547632028095e+02
9.400000000000000000e+01,1.924849635365737015e+02
9.500000000000000000e+01,1.878297482276414314e+02
9.600000000000000000e+01,1.832871184899368302e+02
