X,Y
1.000000000000000000e+00,4.885017429251410803e+00
2.000000000000000000e+00,4.488976195493423305e+00
3.000000000000000000e+00,4.134409103438089872e+00
4.000000000000000000e+00,3.824533593276676413e+00
5.000000000000000000e+00,3.561408162745211214e+00
6.000000000000000000e+00,3.345965993901272029e+00
7.000000000000000000e+00,3.178077493984796220e+00
8.000000000000000000e+00,3.056556417348980759e+00
9.000000000000000000e+00,2.979246442690032026e+00
1.000000000000000000e+01,2.943240718541563439e+00
1.100000000000000000e+01,2.945199194291346245e+00
1.200000000000000000e+01,2.981699670986149187e+00
1.300000000000000000e+01,3.049443839461925876e+00
1.400000000000000000e+01,3.145369956475914108e+00
1.500000000000000000e+01,3.266712979833226171e+00
1.600000000000000000e+01,3.411057846043160424e+00
1.700000000000000000e+01,3.576316467111126940e+00
1.800000000000000000e+01,3.760490388920260330e+00
1.900000000000000000e+01,3.961367801336846739e+00
2.000000000000000000e+01,4.176172364891900912e+00
2.100000000000000000e+01,4.401345327284099440e+00
2.200000000000000000e+01,4.632546624832215798e+00
2.300000000000000000e+01,4.864912483764635809e+00
2.400000000000000000e+01,5.093446984060387095e+00
2.500000000000000000e+01,5.313361617406821225e+00
2.600000000000000000e+01,5.520421179249002108e+00
2.700000000000000000e+01,5.711131175445530062e+00
2.800000000000000000e+01,5.882845363850519149e+00
2.900000000000000000e+01,6.033607691364062831e+00
3.000000000000000000e+01,6.161991629868403209e+00
3.100000000000000000e+01,6.266897464842703158e+00
3.200000000000000000e+01,6.346919413874731575e+00
3.300000000000000000e+01,6.399768927771496863e+00
3.400000000000000000e+01,6.422037156526776869e+00
3.500000000000000000e+01,6.409284636814094327e+00
3.600000000000000000e+01,6.356412235130738608e+00
3.700000000000000000e+01,6.258248627036657297e+00
3.800000000000000000e+01,6.110192747236398603e+00
3.900000000000000000e+01,5.908779170293588123e+00
4.000000000000000000e+01,5.652159618714986067e+00
4.100000000000000000e+01,5.340673029335789579e+00
4.200000000000000000e+01,4.977197619823488850e+00
4.300000000000000000e+01,4.566849067548266916e+00
4.400000000000000000e+01,4.116605053860194374e+00
4.500000000000000000e+01,3.635312268121134949e+00
4.600000000000000000e+01,3.133999151292263363e+00
4.700000000000000000e+01,2.626381429060515416e+00
4.800000000000000000e+01,2.129375656917805060e+00
4.900000000000000000e+01,1.663538432558215874e+00
5.000000000000000000e+01,1.253460076019528913e+00
5.100000000000000000e+01,9.281200957380200123e-01
5.200000000000000000e+01,7.211632801368139667e-01
5.300000000000000000e+01,6.711513601069754031e-01
5.400000000000000000e+01,8.217315371498798982e-01
5.500000000000000000e+01,1.221500782249769657e+00
5.600000000000000000e+01,1.923526582239922789e+00
5.700000000000000000e+01,2.984430891357314763e+00
5.800000000000000000e+01,4.463248000479856259e+00
5.900000000000000000e+01,6.419965560689544049e+00
6.000000000000000000e+01,8.913372748111774158e+00
6.100000000000000000e+01,1.199825689778831972e+01
6.200000000000000000e+01,1.572218921225565325e+01
6.300000000000000000e+01,2.012201627839287355e+01
6.400000000000000000e+01,2.522018305458765397e+01
6.500000000000000000e+01,3.102088122620844501e+01
6.600000000000000000e+01,3.750655883261875090e+01
6.700000000000000000e+01,4.463528294742698677e+01
6.800000000000000000e+01,5.233828462631427669e+01
6.900000000000000000e+01,6.051629769692414129e+01
7.000000000000000000e+01,6.903700669389337463e+01
7.100000000000000000e+01,7.773566837877118019e+01
7.200000000000000000e+01,8.642006163605854852e+01
7.300000000000000000e+01,9.488056862097265309e+01
7.400000000000000000e+01,1.029030012497391624e+02
7.500000000000000000e+01,1.102787042019299832e+02
7.600000000000000000e+01,1.168164016340638085e+02
7.700000000000000000e+01,1.223624361566533025e+02
7.800000000000000000e+01,6.776745070692260242e+02
7.900000000000000000e+01,6.460511260806047176e+02
8.000000000000000000e+01,6.159034361718742048e+02
8.100000000000000000e+01,5.871625748718128079e+02
8.200000000000000000e+01,5.597628931459447585e+02
8.300000000000000000e+01,5.336418054429379936e+02
8.400000000000000000e+01,5.087396467385175924e+02
8.500000000000000000e+01,4.849995362503635192e+02
8.600000000000000000e+01,4.623672475126920176e+02
8.700000000000000000e+01,4.407910845137490128e+02
8.800000000000000000e+01,4.202217636132920688e+02
8.900000000000000000e+01,4.006123009703421189e+02
9.000000000000000000e+01,3.819179052240679653e+02
9.100000000000000000e+01,3.640958751826706248e+02
9.200000000000000000e+01,3.471055022865703563e+02
9.300000000000000000e+01,3.309079776231058077e+02
9.400000000000000000e+01,3.154663032803513261e+02
9.500000000000000000e+01,3.007452078375690689e+02
9.600000000000000000e+01,2.867110657992615188e+02
9.700000000000000000e+01,2.733318207887988365e+02
9.800000000000000000e+01,2.605769123261808318e+02
9.900000000000000000e+01,2.484172060226830752e+02
1.000000000000000000e+02,2.368249270329384331e+02
1.010000000000000000e+02,2.257735966124479035e+02
1.020000000000000000e+02,2.152379716356072663e+02
1.030000000000000000e+02,2.051939869360978435e+02
1.040000000000000000e+02,1.956187003379381792e+02
1.050000000000000000e+02,1.864902402516365783e+02
1.060000000000000000e+02,1.777877557157462718e+02
1.070000000000000000e+02,1.694913687697095384e+02
1.080000000000000000e+02,1.615821290492017681e+02
1.090000000000000000e+02,1.540419705002636306e+02
1.100000000000000000e+02,1.468536701133491249e+02
1.110000000000000000e+02,1.400008085830313576e+02
