X,Y
1.000000000000000000e+00,6.730664327196426484e+02
2.000000000000000000e+00,6.770766961910430837e+02
3.000000000000000000e+00,6.812510149861924447e+02
4.000000000000000000e+00,6.855673769062245810e+02
5.000000000000000000e+00,6.899997690937660764e+02
6.000000000000000000e+00,6.945180982422397165e+02
7.000000000000000000e+00,6.990885424721013806e+02
8.000000000000000000e+00,7.036746900816355037e+02
9.000000000000000000e+00,7.082390469958295398e+02
1.000000000000000000e+01,7.127442019774842947e+02
1.100000000000000000e+01,7.171543040115119538e+02
1.200000000000000000e+01,7.214371179811492993e+02
1.300000000000000000e+01,2.638521591745698970e+03
1.400000000000000000e+01,2.569876295675451729e+03
1.500000000000000000e+01,2.503016915129759582e+03
1.600000000000000000e+01,2.437896986702628510e+03
1.700000000000000000e+01,2.374471255806773570e+03
1.800000000000000000e+01,2.312695645224293912e+03
1.900000000000000000e+01,2.252527224475552430e+03
2.000000000000000000e+01,2.193924179984977854e+03
2.100000000000000000e+01,2.136845786023038727e+03
2.200000000000000000e+01,2.081252376404222105e+03
2.300000000000000000e+01,2.027105316921320536e+03
2.400000000000000000e+01,1.974366978496895854e+03
2.500000000000000000e+01,1.923000711033240805e+03
2.600000000000000000e+01,1.872970817942680469e+03
2.700000000000000000e+01,1.824242531340506730e+03
2.800000000000000000e+01,1.776781987883307011e+03
2.900000000000000000e+01,1.730556205235898233e+03
3.000000000000000000e+01,1.685533059150508279e+03
3.100000000000000000e+01,1.641681261142281983e+03
3.200000000000000000e+01,1.598970336745590657e+03
3.300000000000000000e+01,1.557370604336039378e+03
3.400000000000000000e+01,1.516853154503455016e+03
3.500000000000000000e+01,1.477389829961514351e+03
3.600000000000000000e+01,1.438953205980059010e+03
3.700000000000000000e+01,1.401516571326491658e+03
3.800000000000000000e+01,1.365053909703013460e+03
3.900000000000000000e+01,1.329539881666799829e+03
4.000000000000000000e+01,1.294949807020552726e+03
4.100000000000000000e+01,1.261259647661188865e+03
4.200000000000000000e+01,1.228445990874747395e+03
4.300000000000000000e+01,1.196486033065907804e+03
4.400000000000000000e+01,1.165357563910806448e+03
4.500000000000000000e+01,1.135038950922147023e+03
4.600000000000000000e+01,1.105509124415871156e+03
4.700000000000000000e+01,1.076747562868945124e+03
4.800000000000000000e+01,1.048734278658087760e+03
4.900000000000000000e+01,1.021449804169527283e+03
5.000000000000000000e+01,9.948751782701341426e+02
5.100000000000000000e+01,9.689919331305297874e+02
5.200000000000000000e+01,9.437820813910116158e+02
5.300000000000000000e+01,9.192281036613785545e+02
5.400000000000000000e+01,8.953129363459656815e+02
5.500000000000000000e+01,8.720199597854335707e+02
5.600000000000000000e+01,8.493329867070622186e+02
5.700000000000000000e+01,8.272362509755347446e+02
5.800000000000000000e+01,8.057143966363834124e+02
5.900000000000000000e+01,7.847524672444877751e+02
6.000000000000000000e+01,7.643358954702111987e+02
6.100000000000000000e+01,7.444504929759467586e+02
6.200000000000000000e+01,7.250824405560442756e+02
6.300000000000000000e+01,7.062182785332593085e+02
6.400000000000000000e+01,6.878448974050567131e+02
6.500000000000000000e+01,6.699495287332623548e+02
6.600000000000000000e+01,6.525197362707378943e+02
6.700000000000000000e+01,6.355434073189067021e+02
6.800000000000000000e+01,6.190087443101284634e+02
6.900000000000000000e+01,6.029042566090720356e+02
7.000000000000000000e+01,5.872187525273866413e+02
7.100000000000000000e+01,5.719413315461265483e+02
7.200000000000000000e+01,5.570613767405191084e+02
7.300000000000000000e+01,5.425685474018164314e+02
7.400000000000000000e+01,5.284527718510998966e+02
7.500000000000000000e+01,5.147042404400452824e+02
7.600000000000000000e+01,5.013133987337841972e+02
7.700000000000000000e+01,4.882709408711239689e+02
7.800000000000000000e+01,4.755678030975117281e+02
7.900000000000000000e+01,4.631951574662485882e+02
8.000000000000000000e+01,4.511444057035774904e+02
8.100000000000000000e+01,4.394071732333787850e+02
8.200000000000000000e+01,4.279753033573248331e+02
8.300000000000000000e+01,4.168408515864450123e+02
8.400000000000000000e+01,4.059960801201658569e+02
8.500000000000000000e+01,3.954334524689857631e+02
8.600000000000000000e+01,3.851456282170515237e+02
8.700000000000000000e+01,3.751254579209924600e+02
8.800000000000000000e+01,3.653659781414707481e+02
8.900000000000000000e+01,3.558604066039936811e+02
9.000000000000000000e+01,3.466021374856244961e+02
9.100000000000000000e+01,3.375847368243170763e+02
9.200000000000000000e+01,3.288019380476848710e+02
9.300000000000000000e+01,3.202476376180943021e+02
9.400000000000000000e+01,3.119158907910590415e+02
9.500000000000000000e+01,3.038009074839862933e+02
9.600000000000000000e+01,2.958970482524042040e+02
9.700000000000000000e+01,2.881988203708731362e+02
9.800000000000000000e+01,2.807008740158594833e+02
9.900000000000000000e+01,2.733979985479172115e+02
1.000000000000000000e+02,2.662851188905943332e+02
1.010000000000000000e+02,2.593572920035489346e+02
1.020000000000000000e+02,2.526097034474204861e+02
1.030000000000000000e+02,2.460376640380735580e+02
1.040000000000000000e+02,2.396366065878855238e+02
1.050000000000000000e+02,2.334020827318153977e+02
1.060000000000000000e+02,2.273297598360466054e+02
1.070000000000000000e+02,2.214154179870572534e+02
1.080000000000000000e+02,2.156549470590239537e+02
1.090000000000000000e+02,2.100443438575221364e+02
1.100000000000000000e+02,2.045797093375367410e+02
1.110000000000000000e+02,1.992572458938516320e+02
1.120000000000000000e+02,1.940732547219333810e+02
1.130000000000000000e+02,1.890241332474755609e+02
1.140000000000000000e+02,1.841063726228184123e+02
1.150000000000000000e+02,1.793165552885016609e+02
1.160000000000000000e+02,1.746513525982587680e+02
1.170000000000000000e+02,1.701075225057998068e+02
