X,Y
1.000000000000000000e+00,2.799759309907377425e+00
2.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.850615033631828332e+00
4.000000000000000000e+00,8.664772839663232418e+00
5.000000000000000000e+00,2.075315326601701926e+01
6.000000000000000000e+00,3.842055682883074752e+01
7.000000000000000000e+00,6.196212384317902178e+01
8.000000000000000000e+00,9.165913850897297266e+01
9.000000000000000000e+00,1.277744076612318054e+02
1.000000000000000000e+01,1.705472196683334403e+02
1.100000000000000000e+01,2.201879060587764627e+02
1.200000000000000000e+01,2.768720470614802025e+02
1.300000000000000000e+01,3.407343825423770909e+02
1.400000000000000000e+01,4.118625119972886637e+02
1.500000000000000000e+01,4.902904914247305896e+02
1.600000000000000000e+01,5.759924594489633591e+02
1.700000000000000000e+01,6.688764527610484265e+02
1.800000000000000000e+01,7.687786089735776613e+02
1.900000000000000000e+01,8.754579864463124750e+02
2.000000000000000000e+01,9.885922251006430770e+02
2.100000000000000000e+01,1.107774284408390940e+03
2.200000000000000000e+01,1.232510621401383332e+03
2.300000000000000000e+01,1.362221159362329445e+03
2.400000000000000000e+01,1.496241582461013650e+03
2.500000000000000000e+01,1.633828512004574122e+03
2.600000000000000000e+01,1.774168127509018404e+03
2.700000000000000000e+01,1.916388858681270676e+03
2.800000000000000000e+01,2.059578844640263014e+03
2.900000000000000000e+01,2.202808932552758051e+03
3.000000000000000000e+01,2.345162069840962431e+03
3.100000000000000000e+01,2.485769670242314078e+03
3.200000000000000000e+01,2.623846825298330714e+03
3.300000000000000000e+01,2.758710449680506827e+03
3.400000000000000000e+01,2.889788720060209926e+03
3.500000000000000000e+01,3.016624255190457916e+03
3.600000000000000000e+01,3.138865209907770804e+03
3.700000000000000000e+01,3.256247714148938940e+03
3.800000000000000000e+01,3.368577419339957942e+03
3.900000000000000000e+01,3.475714733998820520e+03
4.000000000000000000e+01,3.577563872031422306e+03
4.100000000000000000e+01,3.674062718589097585e+03
4.200000000000000000e+01,3.765176398812260231e+03
4.300000000000000000e+01,3.850891493213894137e+03
4.400000000000000000e+01,3.931209788126057447e+03
4.500000000000000000e+01,4.006140120248019230e+03
4.600000000000000000e+01,4.075689575833390791e+03
4.700000000000000000e+01,4.139859662530134301e+03
4.800000000000000000e+01,4.198645133780207289e+03
4.900000000000000000e+01,4.252035727172354200e+03
5.000000000000000000e+01,4.300019371824054360e+03
5.100000000000000000e+01,4.342587106730896267e+03
5.200000000000000000e+01,4.379739627735119939e+03
5.300000000000000000e+01,4.411495038655135431e+03
5.400000000000000000e+01,4.437893876109734265e+03
5.500000000000000000e+01,4.459000000000000000e+03
5.600000000000000000e+01,4.459000000000000000e+03
5.700000000000000000e+01,4.419644210016705074e+03
5.800000000000000000e+01,4.375957023339310581e+03
5.900000000000000000e+01,4.328018290951539711e+03
6.000000000000000000e+01,4.276265566267576105e+03
6.100000000000000000e+01,4.220986206481574300e+03
6.200000000000000000e+01,4.162216181771274933e+03
6.300000000000000000e+01,4.099919545083542289e+03
6.400000000000000000e+01,4.033978608986839845e+03
6.500000000000000000e+01,3.964488400670125884e+03
6.600000000000000000e+01,3.891637088926765955e+03
6.700000000000000000e+01,3.815595057560914483e+03
6.800000000000000000e+01,3.736420663908812458e+03
6.900000000000000000e+01,3.654119971204286685e+03
7.000000000000000000e+01,3.568735031647867800e+03
7.100000000000000000e+01,3.480453500445322788e+03
7.200000000000000000e+01,3.389487507630841264e+03
7.300000000000000000e+01,3.296218868145678698e+03
7.400000000000000000e+01,3.201050348602901977e+03
7.500000000000000000e+01,3.104315243757967437e+03
7.600000000000000000e+01,3.006179210823098856e+03
7.700000000000000000e+01,2.906707827750893557e+03
7.800000000000000000e+01,2.805907362879819630e+03
7.900000000000000000e+01,2.703793953025311112e+03
8.000000000000000000e+01,2.600496245837284278e+03
8.100000000000000000e+01,2.496141929435014390e+03
8.200000000000000000e+01,2.390780231204627853e+03
8.300000000000000000e+01,2.284392106708216943e+03
8.400000000000000000e+01,2.177114581641787026e+03
8.500000000000000000e+01,2.069317926375865682e+03
8.600000000000000000e+01,1.961424436535891800e+03
8.700000000000000000e+01,1.853982358028248882e+03
8.800000000000000000e+01,1.747575498826070088e+03
8.900000000000000000e+01,1.642643941586791243e+03
9.000000000000000000e+01,1.539535358683651793e+03
9.100000000000000000e+01,1.438569039517334204e+03
9.200000000000000000e+01,1.340059379383360238e+03
9.300000000000000000e+01,1.244382477719759663e+03
9.400000000000000000e+01,1.151921183180476419e+03
9.500000000000000000e+01,1.062968939323197219e+03
9.600000000000000000e+01,9.777462119367050946e+02
9.700000000000000000e+01,8.964266508368293671e+02
9.800000000000000000e+01,8.191245107869791582e+02
9.900000000000000000e+01,7.459207608356948640e+02
1.000000000000000000e+02,6.768766613272401855e+02
1.010000000000000000e+02,6.120189767497708999e+02
1.020000000000000000e+02,5.513477855901427347e+02
1.030000000000000000e+02,4.948240808885445290e+02
1.040000000000000000e+02,4.423609007082364997e+02
1.050000000000000000e+02,3.938329502014628929e+02
1.060000000000000000e+02,3.491022393475907961e+02
1.070000000000000000e+02,3.080307815530184143e+02
1.080000000000000000e+02,2.704653783585866904e+02
1.090000000000000000e+02,2.362318929826444673e+02
1.100000000000000000e+02,2.051389759269220576e+02
1.110000000000000000e+02,1.769918460268688420e+02
1.120000000000000000e+02,1.516129763381480018e+02
1.130000000000000000e+02,1.288299726281516655e+02
1.140000000000000000e+02,1.084926790119727826e+02
1.150000000000000000e+02,9.045374779378587959e+01
1.160000000000000000e+02,7.456356409992650924e+01
1.170000000000000000e+02,6.067211489680947523e+01
1.180000000000000000e+02,4.863059101110756188e+01
1.190000000000000000e+02,3.829274437700895106e+01
1.200000000000000000e+02,2.951602203268995339e+01
1.210000000000000000e+02,2.216249756654139347e+01
1.220000000000000000e+02,1.609961979753137484e+01
1.230000000000000000e+02,1.120079748757390803e+01
1.240000000000000000e+02,7.345837846266102922e+00
1.250000000000000000e+02,4.421255518884624536e+00
1.260000000000000000e+02,2.320467661956856720e+00
1.270000000000000000e+02,9.438896209413827343e-01
1.280000000000000000e+02,1.989446436235785265e-01
1.290000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+02,2.682408432314592472e-01
1.310000000000000000e+02,9.314921439210229748e-01
1.320000000000000000e+02,1.923998066097553750e+00
1.330000000000000000e+02,3.186167232994283172e+00
1.340000000000000000e+02,4.664291456766035182e+00
1.350000000000000000e+02,6.310244680725665134e+00
1.360000000000000000e+02,8.081168108137365635e+00
1.370000000000000000e+02,9.939146766640369890e+00
1.380000000000000000e+02,1.185088208459972314e+01
1.390000000000000000e+02,1.378736443263468736e+01
1.400000000000000000e+02,1.572354901029454766e+01
1.410000000000000000e+02,1.763803793314550816e+01
1.420000000000000000e+02,1.951277089704736767e+01
1.430000000000000000e+02,2.133272636342351802e+01
1.440000000000000000e+02,2.308563481837050091e+01
1.450000000000000000e+02,2.476170530911240064e+01
1.460000000000000000e+02,2.635336614916126763e+01
1.470000000000000000e+02,2.785502040876809815e+01
1.480000000000000000e+02,2.926281656467601522e+01
1.490000000000000000e+02,3.057443447297403694e+01
1.500000000000000000e+02,3.178888664690132160e+01
1.510000000000000000e+02,3.290633466626354675e+01
1.520000000000000000e+02,3.392792041431503947e+01
1.530000000000000000e+02,3.485561172899716098e+01
1.540000000000000000e+02,3.569206196689824395e+01
1.550000000000000000e+02,3.644048290763747389e+01
1.560000000000000000e+02,3.710453037158947609e+01
1.570000000000000000e+02,3.768820188418930428e+01
1.580000000000000000e+02,3.819574569219053473e+01
1.590000000000000000e+02,3.863158042127743386e+01
1.600000000000000000e+02,3.900022465773137270e+01
1.610000000000000000e+02,3.930623573864266262e+01
1.620000000000000000e+02,3.955415704403503696e+01
1.630000000000000000e+02,3.974847309925186067e+01
1.640000000000000000e+02,3.989357181570348843e+01
1.650000000000000000e+02,3.999371322218001978e+01
1.660000000000000000e+02,4.005300406584442641e+01
1.670000000000000000e+02,4.007537769184496312e+01
1.680000000000000000e+02,4.006457864172890737e+01
1.690000000000000000e+02,4.002415144354526433e+01
1.700000000000000000e+02,3.995743309986691116e+01
1.710000000000000000e+02,3.986754881344813128e+01
1.720000000000000000e+02,3.975741052381542318e+01
1.730000000000000000e+02,3.962971786101153526e+01
1.740000000000000000e+02,3.948696115501502391e+01
1.750000000000000000e+02,3.933142617067130686e+01
1.760000000000000000e+02,3.916520026816289857e+01
1.770000000000000000e+02,3.899017971790289039e+01
1.780000000000000000e+02,3.880807792626533370e+01
1.790000000000000000e+02,3.862043435462967267e+01
1.800000000000000000e+02,3.842862393847453006e+01
1.810000000000000000e+02,3.823386683653753693e+01
1.820000000000000000e+02,3.803723836105382361e+01
1.830000000000000000e+02,3.783967896004668319e+01
1.840000000000000000e+02,3.764200414089698654e+01
1.850000000000000000e+02,3.744491424104050736e+01
1.860000000000000000e+02,3.724900396699766958e+01
1.870000000000000000e+02,3.705477163679422148e+01
1.880000000000000000e+02,3.686262807329450197e+01
1.890000000000000000e+02,3.667290510734287068e+01
1.900000000000000000e+02,3.648586365942245635e+01
1.910000000000000000e+02,3.630170137769045624e+01
1.920000000000000000e+02,3.612055981791610293e+01
1.930000000000000000e+02,3.594253115767422457e+01
1.940000000000000000e+02,3.576766444323246219e+01
1.950000000000000000e+02,3.559597137243671483e+01
1.960000000000000000e+02,3.542743162141935898e+01
1.970000000000000000e+02,3.526199772634127072e+01
1.980000000000000000e+02,3.509959953454207948e+01
1.990000000000000000e+02,3.494014824167752664e+01
2.000000000000000000e+02,3.478354003340211165e+01
2.010000000000000000e+02,3.462965935150349139e+01
2.020000000000000000e+02,3.447838180537879538e+01
2.030000000000000000e+02,3.432957675040396595e+01
2.040000000000000000e+02,3.418310955501504367e+01
2.050000000000000000e+02,3.403884357842161990e+01
