X,Y
1.000000000000000000e+00,1.081906495514899547e+01
2.000000000000000000e+00,9.302593222182069965e+00
3.000000000000000000e+00,7.883133172603215222e+00
4.000000000000000000e+00,6.568300120902161865e+00
5.000000000000000000e+00,5.364364662362567593e+00
6.000000000000000000e+00,4.276302995085709213e+00
7.000000000000000000e+00,3.307972771901362741e+00
8.000000000000000000e+00,2.462285733876615978e+00
9.000000000000000000e+00,1.741186440841935967e+00
1.000000000000000000e+01,1.145587555096208243e+00
1.100000000000000000e+01,6.753492266757054052e-01
1.200000000000000000e+01,3.292911287189698721e-01
1.300000000000000000e+01,1.052251312311980463e-01
1.400000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,9.552643193917825792e-03
1.600000000000000000e+01,1.289633614761341862e-01
1.700000000000000000e+01,3.525144880979178552e-01
1.800000000000000000e+01,6.737338778963354313e-01
1.900000000000000000e+01,1.085393862645402274e+00
2.000000000000000000e+01,1.579506161599647296e+00
2.100000000000000000e+01,2.147342428817033966e+00
2.200000000000000000e+01,2.779491401787554494e+00
2.300000000000000000e+01,3.465944164447696707e+00
2.400000000000000000e+01,4.196167975326102528e+00
2.500000000000000000e+01,4.959186101701440919e+00
2.600000000000000000e+01,5.743738332481790110e+00
2.700000000000000000e+01,6.538565652063308420e+00
2.800000000000000000e+01,7.332821138444752584e+00
2.900000000000000000e+01,8.116516806687537056e+00
3.000000000000000000e+01,8.880929165435363259e+00
3.100000000000000000e+01,9.619018178726546964e+00
3.200000000000000000e+01,1.032563406536723605e+01
3.300000000000000000e+01,1.099736588875699894e+01
3.400000000000000000e+01,1.163208298311795375e+01
3.500000000000000000e+01,1.222854684405061043e+01
3.600000000000000000e+01,1.278630528868256810e+01
3.700000000000000000e+01,1.330581771603893593e+01
3.800000000000000000e+01,1.378858342403293769e+01
3.900000000000000000e+01,1.423725181406381068e+01
4.000000000000000000e+01,1.465594174098240821e+01
4.100000000000000000e+01,1.505080849912911134e+01
4.200000000000000000e+01,1.543091804867698791e+01
4.300000000000000000e+01,1.580947118058312739e+01
4.400000000000000000e+01,1.620531423294166729e+01
4.500000000000000000e+01,1.664482543468014342e+01
4.600000000000000000e+01,1.716418789896173180e+01
4.700000000000000000e+01,1.781195501807896875e+01
4.800000000000000000e+01,1.865107731494212828e+01
4.900000000000000000e+01,1.975879753277245143e+01
5.000000000000000000e+01,2.122610227788569048e+01
5.100000000000000000e+01,2.315765393192541666e+01
5.200000000000000000e+01,2.567104055800781381e+01
5.300000000000000000e+01,2.889329628727281829e+01
5.400000000000000000e+01,3.295666657584325065e+01
5.500000000000000000e+01,3.799473771926591326e+01
5.600000000000000000e+01,4.413873166107368462e+01
5.700000000000000000e+01,5.151355846628884905e+01
5.800000000000000000e+01,6.023358804293379620e+01
5.900000000000000000e+01,7.039809265574530173e+01
6.000000000000000000e+01,8.208662245218063447e+01
6.100000000000000000e+01,9.535424393577100943e+01
6.200000000000000000e+01,1.102270594553361320e+02
6.300000000000000000e+01,1.266983253448060225e+02
6.400000000000000000e+01,1.447251710981525719e+02
6.500000000000000000e+01,1.642258672566200346e+02
6.600000000000000000e+01,1.850781958015337523e+02
6.700000000000000000e+01,2.071194445069223775e+02
6.800000000000000000e+01,2.301484654220296875e+02
6.900000000000000000e+01,2.539302078512129413e+02
7.000000000000000000e+01,2.782004548736586003e+02
7.100000000000000000e+01,3.026667843537741192e+02
7.200000000000000000e+01,3.270109746192670741e+02
7.300000000000000000e+01,3.508963506956730498e+02
7.400000000000000000e+01,3.739799607620049073e+02
7.500000000000000000e+01,3.959273013492504560e+02
7.600000000000000000e+01,4.164257264799431937e+02
7.700000000000000000e+01,4.351945398707801473e+02
7.800000000000000000e+01,4.520000000000000000e+02
7.900000000000000000e+01,4.520000000000000000e+02
8.000000000000000000e+01,3.976768459427028120e+02
8.100000000000000000e+01,3.286001443646162556e+02
8.200000000000000000e+01,2.510181718096023076e+02
8.300000000000000000e+01,1.774685936188346602e+02
8.400000000000000000e+01,1.161706914848661825e+02
8.500000000000000000e+01,6.961986244761195053e+01
8.600000000000000000e+01,3.708624111290310310e+01
8.700000000000000000e+01,1.634552891960528598e+01
8.800000000000000000e+01,4.779376078575826803e+00
8.900000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,1.388428166382006668e-01
9.100000000000000000e+01,3.909223392004498532e+00
9.200000000000000000e+01,1.051908683041594905e+01
9.300000000000000000e+01,1.947859096228515696e+01
9.400000000000000000e+01,3.033722307799398621e+01
9.500000000000000000e+01,4.236926880840307774e+01
9.600000000000000000e+01,5.432573965185407161e+01
9.700000000000000000e+01,6.462565029495129920e+01
9.800000000000000000e+01,7.009976098812255429e+01
9.900000000000000000e+01,6.761015192478843971e+01
1.000000000000000000e+02,6.088710736185330319e+01
1.010000000000000000e+02,5.350769107196735064e+01
1.020000000000000000e+02,4.696194941871804218e+01
1.030000000000000000e+02,4.137786185179492549e+01
1.040000000000000000e+02,3.680197824135243678e+01
1.050000000000000000e+02,3.239481930977822799e+01
1.060000000000000000e+02,2.698286826622570445e+01
1.070000000000000000e+02,2.142539783338738602e+01
1.080000000000000000e+02,1.656543114659452343e+01
1.090000000000000000e+02,1.273381762702445918e+01
1.100000000000000000e+02,9.955241496811678914e+00
1.110000000000000000e+02,8.095491240632796348e+00
1.120000000000000000e+02,6.958380209977225839e+00
1.130000000000000000e+02,6.343595170897870616e+00
1.140000000000000000e+02,6.076643862253924944e+00
1.150000000000000000e+02,6.020462152631987252e+00
1.160000000000000000e+02,6.076091253742281317e+00
1.170000000000000000e+02,6.177710938526302265e+00
1.180000000000000000e+02,6.285499290701102026e+00
1.190000000000000000e+02,6.378384042862408343e+00
1.200000000000000000e+02,6.447749125722659791e+00
1.210000000000000000e+02,6.492503337884665271e+00
1.220000000000000000e+02,6.515527892696008294e+00
1.230000000000000000e+02,6.521319168258682630e+00
1.240000000000000000e+02,6.514566821470825886e+00
1.250000000000000000e+02,6.499404971701953748e+00
1.260000000000000000e+02,6.479109471631744555e+00
1.270000000000000000e+02,6.456063848408001071e+00
1.280000000000000000e+02,6.431866392268975829e+00
1.290000000000000000e+02,6.407493976060507634e+00
1.300000000000000000e+02,6.383471840747970028e+00
1.310000000000000000e+02,6.360022742884708258e+00
1.320000000000000000e+02,6.337184834580827264e+00
1.330000000000000000e+02,6.314897238228655674e+00
1.340000000000000000e+02,6.293057292404309777e+00
1.350000000000000000e+02,6.271555436617469503e+00
1.360000000000000000e+02,6.250293881587982270e+00
1.370000000000000000e+02,6.229194445747895159e+00
1.380000000000000000e+02,6.208199799726782153e+00
1.390000000000000000e+02,6.187271191070119691e+00
1.400000000000000000e+02,6.166384699451731066e+00
1.410000000000000000e+02,6.145527268013223576e+00
1.420000000000000000e+02,6.124693174351365066e+00
1.430000000000000000e+02,6.103881216673935128e+00
1.440000000000000000e+02,6.083092655274432659e+00
1.450000000000000000e+02,6.062329824400676692e+00
1.460000000000000000e+02,6.041595277942428233e+00
1.470000000000000000e+02,6.020891325187017529e+00
1.480000000000000000e+02,6.000219829291454587e+00
1.490000000000000000e+02,5.979582167199927412e+00
1.500000000000000000e+02,5.958979277093699345e+00
1.510000000000000000e+02,5.938411743652612707e+00
1.520000000000000000e+02,5.917879890619483163e+00
1.530000000000000000e+02,5.897383864164160272e+00
1.540000000000000000e+02,5.876923699953816360e+00
1.550000000000000000e+02,5.856499372601255970e+00
1.560000000000000000e+02,5.836110829274338663e+00
1.570000000000000000e+02,5.815758010580147186e+00
1.580000000000000000e+02,5.795440862078640620e+00
1.590000000000000000e+02,5.775159339435091077e+00
1.600000000000000000e+02,5.754913409625681098e+00
1.610000000000000000e+02,5.734703049971944466e+00
1.620000000000000000e+02,5.714528246208035789e+00
1.630000000000000000e+02,5.694388990326693545e+00
1.640000000000000000e+02,5.674285278613305117e+00
1.650000000000000000e+02,5.654217110049608586e+00
1.660000000000000000e+02,5.634184485127583741e+00
1.670000000000000000e+02,5.614187405036942025e+00
1.680000000000000000e+02,5.594225871155514618e+00
1.690000000000000000e+02,5.574299884764408297e+00
1.700000000000000000e+02,5.554409446916969806e+00
1.710000000000000000e+02,5.534554558404060742e+00
1.720000000000000000e+02,5.514735219773037933e+00
1.730000000000000000e+02,5.494951431371365658e+00
1.740000000000000000e+02,5.475203193396617429e+00
1.750000000000000000e+02,5.455490505942752755e+00
1.760000000000000000e+02,5.435813369038057452e+00
1.770000000000000000e+02,5.416171782673542268e+00
1.780000000000000000e+02,5.396565746822574283e+00
1.790000000000000000e+02,5.376995261453267005e+00
1.800000000000000000e+02,5.357460326535536055e+00
1.810000000000000000e+02,5.337960942044388091e+00
1.820000000000000000e+02,5.318497107960914683e+00
1.830000000000000000e+02,5.299068824271926381e+00
1.840000000000000000e+02,5.279676090968973945e+00
1.850000000000000000e+02,5.260318908047191933e+00
1.860000000000000000e+02,5.240997275504216901e+00
1.870000000000000000e+02,5.221711193339278800e+00
1.880000000000000000e+02,5.202460661552522403e+00
1.890000000000000000e+02,5.183245680144542789e+00
1.900000000000000000e+02,5.164066249116076257e+00
1.910000000000000000e+02,5.144922368467828022e+00
1.920000000000000000e+02,5.125814038200386946e+00
1.930000000000000000e+02,5.106741258314209553e+00
1.940000000000000000e+02,5.087704028809607593e+00
1.950000000000000000e+02,5.068702349686790676e+00
1.960000000000000000e+02,5.049736220945877818e+00
1.970000000000000000e+02,5.030805642586923199e+00
1.980000000000000000e+02,5.011910614609953463e+00
1.990000000000000000e+02,4.993051137014965057e+00
2.000000000000000000e+02,4.974227209801943772e+00
2.010000000000000000e+02,4.955438832970872731e+00
2.020000000000000000e+02,4.936686006521738612e+00
2.030000000000000000e+02,4.917968730454520987e+00
2.040000000000000000e+02,4.899287004769214526e+00
2.050000000000000000e+02,4.880640829465812125e+00
2.060000000000000000e+02,4.862030204544304013e+00
2.070000000000000000e+02,4.843455130004689302e+00
2.080000000000000000e+02,4.824915605846968880e+00
2.090000000000000000e+02,4.806411632071140971e+00
2.100000000000000000e+02,4.787943208677202911e+00
2.110000000000000000e+02,4.769510335665160028e+00
2.120000000000000000e+02,4.751113013035006993e+00
2.130000000000000000e+02,4.732751240786749136e+00
2.140000000000000000e+02,4.714425018920382016e+00
2.150000000000000000e+02,4.696134347435910072e+00
2.160000000000000000e+02,4.677879226333331530e+00
2.170000000000000000e+02,4.659659655612648166e+00
2.180000000000000000e+02,4.641475635273859979e+00
2.190000000000000000e+02,4.623327165316961640e+00
2.200000000000000000e+02,4.605214245741960255e+00
2.210000000000000000e+02,4.587136876548852271e+00
2.220000000000000000e+02,4.569095057737638577e+00
2.230000000000000000e+02,4.551088789308318283e+00
2.240000000000000000e+02,4.533118071260892279e+00
2.250000000000000000e+02,4.515182903595360564e+00
2.260000000000000000e+02,4.497283286311723138e+00
2.270000000000000000e+02,4.479419219409980002e+00
2.280000000000000000e+02,4.461590702890129378e+00
2.290000000000000000e+02,4.443797736752172156e+00
2.300000000000000000e+02,4.426040320996110999e+00
2.310000000000000000e+02,4.408318455621945020e+00
2.320000000000000000e+02,4.390632140629670666e+00
2.330000000000000000e+02,4.372981376019291488e+00
