X,Y
1.000000000000000000e+00,3.307759440787299354e+01
2.000000000000000000e+00,3.032379105414385378e+01
3.000000000000000000e+00,2.762677302372386379e+01
4.000000000000000000e+00,2.499425210753966198e+01
5.000000000000000000e+00,2.243441494444465434e+01
6.000000000000000000e+00,1.995594410100474292e+01
7.000000000000000000e+00,1.756803952148651859e+01
8.000000000000000000e+00,1.528043950579650279e+01
9.000000000000000000e+00,1.310344018334441252e+01
1.000000000000000000e+01,1.104791347431036819e+01
1.100000000000000000e+01,9.125323339450924109e+00
1.200000000000000000e+01,7.347739525359022750e+00
1.300000000000000000e+01,5.727847821916407511e+00
1.400000000000000000e+01,4.278956859866916318e+00
1.500000000000000000e+01,3.015000983237918319e+00
1.600000000000000000e+01,1.950537947672339678e+00
1.700000000000000000e+01,1.100741017867044258e+00
1.800000000000000000e+01,4.813858734362297387e-01
1.900000000000000000e+01,1.088322566339687825e-01
2.000000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,1.723390700733401781e-01
2.200000000000000000e+01,6.437929848911588815e-01
2.300000000000000000e+01,1.432754787109881800e+00
2.400000000000000000e+01,2.558015491133005970e+00
2.500000000000000000e+01,4.038704573851394919e+00
2.600000000000000000e+01,5.894222821744764751e+00
2.700000000000000000e+01,8.144167684239432603e+00
2.800000000000000000e+01,1.080825102454024211e+01
2.900000000000000000e+01,1.390620919613900064e+01
3.000000000000000000e+01,1.745770542742113207e+01
3.100000000000000000e+01,2.148222455604484793e+01
3.200000000000000000e+01,2.599896021917752975e+01
3.300000000000000000e+01,3.102669467577785767e+01
3.400000000000000000e+01,3.658367148770263810e+01
3.500000000000000000e+01,4.268746076062203798e+01
3.600000000000000000e+01,4.935481635150516411e+01
3.700000000000000000e+01,5.660152655130642074e+01
3.800000000000000000e+01,6.444225916725903858e+01
3.900000000000000000e+01,7.289040123982299235e+01
4.000000000000000000e+01,8.195789473132816738e+01
4.100000000000000000e+01,9.165506939446389367e+01
4.200000000000000000e+01,1.019904722883141233e+02
4.300000000000000000e+01,1.129706913664083174e+02
4.400000000000000000e+01,1.246001749945186532e+02
4.500000000000000000e+01,1.368810524972024041e+02
4.600000000000000000e+01,1.498129587161125755e+02
4.700000000000000000e+01,1.633928644505146224e+02
4.800000000000000000e+01,1.776149144848394030e+02
4.900000000000000000e+01,1.924702749155664776e+02
5.000000000000000000e+01,2.079469927084115568e+02
5.100000000000000000e+01,2.240298704194778168e+02
5.200000000000000000e+01,2.407003581802990766e+02
5.300000000000000000e+01,2.579364612442054749e+02
5.400000000000000000e+01,2.757126613520598539e+02
5.500000000000000000e+01,2.939998618658083842e+02
5.600000000000000000e+01,3.127653637954819033e+02
5.700000000000000000e+01,3.319728774421917592e+02
5.800000000000000000e+01,3.515825737257312653e+02
5.900000000000000000e+01,3.715511787739289389e+02
6.000000000000000000e+01,3.918321149430719856e+02
6.100000000000000000e+01,4.123756895146898955e+02
6.200000000000000000e+01,4.331293374782917454e+02
6.300000000000000000e+01,4.540379208195996057e+02
6.400000000000000000e+01,4.750440962944918510e+02
6.500000000000000000e+01,4.960887626546712568e+02
6.600000000000000000e+01,5.171115948542467322e+02
6.700000000000000000e+01,5.380516727284399394e+02
6.800000000000000000e+01,5.588482114620561561e+02
6.900000000000000000e+01,5.794413867853618285e+02
7.000000000000000000e+01,5.997732163844381148e+02
7.100000000000000000e+01,6.197882622190450093e+02
7.200000000000000000e+01,6.394338043928343041e+02
7.300000000000000000e+01,6.586599006216994212e+02
7.400000000000000000e+01,6.774195829475485198e+02
7.500000000000000000e+01,6.956692003060884417e+02
7.600000000000000000e+01,7.133687546807178705e+02
7.700000000000000000e+01,7.304819828393666512e+02
7.800000000000000000e+01,7.469764427172755177e+02
7.900000000000000000e+01,7.628237650408724448e+02
8.000000000000000000e+01,7.780000000000000000e+02
