X,Y
1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.741368796351457637e-01
3.000000000000000000e+00,4.947747453541245233e-01
4.000000000000000000e+00,9.689784754006800505e-01
5.000000000000000000e+00,1.603686229262093255e+00
6.000000000000000000e+00,2.405650954342876791e+00
7.000000000000000000e+00,3.381376916901537744e+00
8.000000000000000000e+00,4.537051291834933942e+00
9.000000000000000000e+00,5.878470937098369653e+00
1.000000000000000000e+01,7.410963067068375487e+00
1.100000000000000000e+01,9.139297716959832840e+00
1.200000000000000000e+01,1.106759530958037097e+01
1.300000000000000000e+01,1.319923184048671061e+01
1.400000000000000000e+01,1.553674284008913986e+01
1.500000000000000000e+01,1.808172744341984739e+01
1.600000000000000000e+01,2.083475415363907146e+01
1.700000000000000000e+01,2.379527015934988654e+01
1.800000000000000000e+01,2.696151635962157656e+01
1.900000000000000000e+01,3.033045056550960084e+01
2.000000000000000000e+01,3.389768168403501392e+01
2.100000000000000000e+01,3.765741805133478692e+01
2.200000000000000000e+01,4.160243346731910208e+01
2.300000000000000000e+01,4.572405489606198614e+01
2.400000000000000000e+01,5.001217623575563209e+01
2.500000000000000000e+01,5.445530303093727298e+01
2.600000000000000000e+01,5.904063349953828066e+01
2.700000000000000000e+01,6.375418118824560310e+01
2.800000000000000000e+01,6.858093085880626916e+01
2.900000000000000000e+01,7.350500918432472020e+01
3.000000000000000000e+01,7.850989706845376759e+01
3.100000000000000000e+01,8.357869073870436694e+01
3.200000000000000000e+01,8.869438993057909215e+01
3.300000000000000000e+01,9.384022122374108221e+01
3.400000000000000000e+01,9.899996657744399897e+01
3.500000000000000000e+01,1.041582559513591661e+02
3.600000000000000000e+01,1.093008467334644394e+02
3.700000000000000000e+01,1.144148467536324745e+02
3.800000000000000000e+01,1.194888484027743090e+02
3.900000000000000000e+01,1.245130447516334016e+02
4.000000000000000000e+01,1.294792913148741320e+02
4.100000000000000000e+01,1.343809639475923916e+02
4.200000000000000000e+01,1.392127248017135912e+02
4.300000000000000000e+01,1.439703115754254554e+02
4.400000000000000000e+01,1.486503339575187681e+02
4.500000000000000000e+01,1.532499584925441525e+02
4.600000000000000000e+01,1.577664809495849170e+02
4.700000000000000000e+01,1.621969125011661959e+02
4.800000000000000000e+01,1.665376510025206187e+02
4.900000000000000000e+01,1.707842589750566447e+02
5.000000000000000000e+01,1.749313498975480741e+02
5.100000000000000000e+01,1.789725694906407796e+02
5.200000000000000000e+01,1.829006450214216102e+02
5.300000000000000000e+01,1.867075015709725392e+02
5.400000000000000000e+01,1.903844062547436522e+02
5.500000000000000000e+01,1.939221085409790817e+02
5.600000000000000000e+01,1.973110382185134029e+02
5.700000000000000000e+01,2.005415182333703683e+02
5.800000000000000000e+01,2.036039766012862060e+02
5.900000000000000000e+01,2.064891915229729307e+02
6.000000000000000000e+01,2.091885497444808095e+02
6.100000000000000000e+01,2.116943188715909514e+02
6.200000000000000000e+01,2.140000000000000000e+02
6.300000000000000000e+01,2.140000000000000000e+02
6.400000000000000000e+01,2.116383451425023168e+02
6.500000000000000000e+01,2.089598697507778127e+02
6.600000000000000000e+01,2.059899267641533243e+02
6.700000000000000000e+01,2.027515957391011057e+02
